Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
PomBase	SPBC83.08	Schizosaccharomyces_pombe	coding	CAB36870	CU329671
PomBase	SPBC83.08.1	Schizosaccharomyces_pombe	coding	CAB36870	CU329671
PomBase	SPBC83.09c	Schizosaccharomyces_pombe	coding	CAB36871	CU329671
PomBase	SPBC83.09c.1	Schizosaccharomyces_pombe	coding	CAB36871	CU329671
PomBase	SPBC83.10	Schizosaccharomyces_pombe	coding	CAB36872	CU329671
PomBase	SPBC83.10.1	Schizosaccharomyces_pombe	coding	CAB36872	CU329671
PomBase	SPBC83.11	Schizosaccharomyces_pombe	coding	CAB36873	CU329671
PomBase	SPBC83.11.1	Schizosaccharomyces_pombe	coding	CAB36873	CU329671
PomBase	SPBC83.12	Schizosaccharomyces_pombe	coding	CAB36874	CU329671
PomBase	SPBC83.12.1	Schizosaccharomyces_pombe	coding	CAB36874	CU329671
PomBase	SPBC83.13	Schizosaccharomyces_pombe	coding	CAB36875	CU329671
PomBase	SPBC83.13.1	Schizosaccharomyces_pombe	coding	CAB36875	CU329671
PomBase	SPBC83.14c	Schizosaccharomyces_pombe	coding	CAB36876	CU329671
PomBase	SPBC83.14c.1	Schizosaccharomyces_pombe	coding	CAB36876	CU329671
PomBase	SPBC83.15	Schizosaccharomyces_pombe	coding	CAB36877	CU329671
PomBase	SPBC83.15.1	Schizosaccharomyces_pombe	coding	CAB36877	CU329671
PomBase	SPBC83.16c	Schizosaccharomyces_pombe	coding	CAB36878	CU329671
PomBase	SPBC83.16c.1	Schizosaccharomyces_pombe	coding	CAB36878	CU329671
PomBase	SPBC83.17	Schizosaccharomyces_pombe	coding	CAB36879	CU329671
PomBase	SPBC83.17.1	Schizosaccharomyces_pombe	coding	CAB36879	CU329671
PomBase	SPBC83.18c	Schizosaccharomyces_pombe	coding	CAB36880	CU329671
PomBase	SPBC83.18c.1	Schizosaccharomyces_pombe	coding	CAB36880	CU329671
PomBase	SPBC83.19c	Schizosaccharomyces_pombe	coding	CAC34985	CU329671
PomBase	SPBC83.19c.1	Schizosaccharomyces_pombe	coding	CAC34985	CU329671
PomBase	SPBC839.02	Schizosaccharomyces_pombe	coding	CAB46695	CU329671
PomBase	SPBC839.02.1	Schizosaccharomyces_pombe	coding	CAB46695	CU329671
PomBase	SPBC839.03c	Schizosaccharomyces_pombe	coding	CAB46696	CU329671
PomBase	SPBC839.03c.1	Schizosaccharomyces_pombe	coding	CAB46696	CU329671
PomBase	SPBC839.04	Schizosaccharomyces_pombe	coding	BAA87149	CU329671
PomBase	SPBC839.04.1	Schizosaccharomyces_pombe	coding	BAA87149	CU329671
PomBase	SPBC839.05c	Schizosaccharomyces_pombe	coding	CAB46698	CU329671
PomBase	SPBC839.05c.1	Schizosaccharomyces_pombe	coding	CAB46698	CU329671
PomBase	SPBC839.06	Schizosaccharomyces_pombe	coding	CAB46699	CU329671
PomBase	SPBC839.06.1	Schizosaccharomyces_pombe	coding	CAB46699	CU329671
PomBase	SPBC839.07	Schizosaccharomyces_pombe	coding	CAB46700	CU329671
PomBase	SPBC839.07.1	Schizosaccharomyces_pombe	coding	CAB46700	CU329671
PomBase	SPBC839.08c	Schizosaccharomyces_pombe	coding	BAA87261	CU329671
PomBase	SPBC839.08c.1	Schizosaccharomyces_pombe	coding	BAA87261	CU329671
PomBase	SPBC839.09c	Schizosaccharomyces_pombe	coding	CAB46702	CU329671
PomBase	SPBC839.09c.1	Schizosaccharomyces_pombe	coding	CAB46702	CU329671
PomBase	SPBC839.10	Schizosaccharomyces_pombe	coding	BAA87244	CU329671
PomBase	SPBC839.10.1	Schizosaccharomyces_pombe	coding	BAA87244	CU329671
PomBase	SPBC839.11c	Schizosaccharomyces_pombe	coding	CAB46704	CU329671
PomBase	SPBC839.11c.1	Schizosaccharomyces_pombe	coding	CAB46704	CU329671
PomBase	SPBC839.12	Schizosaccharomyces_pombe	coding	CAB46705	CU329671
PomBase	SPBC839.12.1	Schizosaccharomyces_pombe	coding	CAB46705	CU329671
PomBase	SPBC839.13c	Schizosaccharomyces_pombe	coding	BAA31555	CU329671
PomBase	SPBC839.13c.1	Schizosaccharomyces_pombe	coding	BAA31555	CU329671
PomBase	SPBC839.14c	Schizosaccharomyces_pombe	coding	BAA13830	CU329671
PomBase	SPBC839.14c.1	Schizosaccharomyces_pombe	coding	BAA13830	CU329671
PomBase	SPBC839.15c	Schizosaccharomyces_pombe	coding	AAB63858	CU329671
PomBase	SPBC839.15c.1	Schizosaccharomyces_pombe	coding	AAB63858	CU329671
PomBase	SPBC839.16	Schizosaccharomyces_pombe	coding	CAB46709	CU329671
PomBase	SPBC839.16.1	Schizosaccharomyces_pombe	coding	CAB46709	CU329671
PomBase	SPBC839.17c	Schizosaccharomyces_pombe	coding	CAB46710	CU329671
PomBase	SPBC839.17c.1	Schizosaccharomyces_pombe	coding	CAB46710	CU329671
PomBase	SPBC839.19	Schizosaccharomyces_pombe	coding	CCD31353	CU329671
PomBase	SPBC839.19.1	Schizosaccharomyces_pombe	coding	CCD31353	CU329671
PomBase	SPBC839.20	Schizosaccharomyces_pombe	coding	CCD31352	CU329671
PomBase	SPBC839.20.1	Schizosaccharomyces_pombe	coding	CCD31352	CU329671
PomBase	SPBC887.01	Schizosaccharomyces_pombe	coding	CAA21886	CU329671
PomBase	SPBC887.01.1	Schizosaccharomyces_pombe	coding	CAA21886	CU329671
PomBase	SPBC887.02	Schizosaccharomyces_pombe	coding	CAA21887	CU329671
PomBase	SPBC887.02.1	Schizosaccharomyces_pombe	coding	CAA21887	CU329671
PomBase	SPBC887.03c	Schizosaccharomyces_pombe	coding	BAA87314	CU329671
PomBase	SPBC887.03c.1	Schizosaccharomyces_pombe	coding	BAA87314	CU329671
PomBase	SPBC887.04c	Schizosaccharomyces_pombe	coding	CAA21889	CU329671
PomBase	SPBC887.04c.1	Schizosaccharomyces_pombe	coding	CAA21889	CU329671
PomBase	SPBC887.05c	Schizosaccharomyces_pombe	coding	CAA21890	CU329671
PomBase	SPBC887.05c.1	Schizosaccharomyces_pombe	coding	CAA21890	CU329671
PomBase	SPBC887.06c	Schizosaccharomyces_pombe	coding	CAA21891	CU329671
PomBase	SPBC887.06c.1	Schizosaccharomyces_pombe	coding	CAA21891	CU329671
PomBase	SPBC887.07	Schizosaccharomyces_pombe	coding	CAA21892	CU329671
PomBase	SPBC887.07.1	Schizosaccharomyces_pombe	coding	CAA21892	CU329671
PomBase	SPBC887.08	Schizosaccharomyces_pombe	coding	CAA21893	CU329671
PomBase	SPBC887.08.1	Schizosaccharomyces_pombe	coding	CAA21893	CU329671
PomBase	SPBC887.09c	Schizosaccharomyces_pombe	coding	CAA21894	CU329671
PomBase	SPBC887.09c.1	Schizosaccharomyces_pombe	coding	CAA21894	CU329671
PomBase	SPBC887.10	Schizosaccharomyces_pombe	coding	BAA87213	CU329671
PomBase	SPBC887.10.1	Schizosaccharomyces_pombe	coding	BAA87213	CU329671
PomBase	SPBC887.11	Schizosaccharomyces_pombe	coding	CAA21896	CU329671
PomBase	SPBC887.11.1	Schizosaccharomyces_pombe	coding	CAA21896	CU329671
PomBase	SPBC887.12	Schizosaccharomyces_pombe	coding	CAA21897	CU329671
PomBase	SPBC887.12.1	Schizosaccharomyces_pombe	coding	CAA21897	CU329671
PomBase	SPBC887.13c	Schizosaccharomyces_pombe	coding	CAA21898	CU329671
PomBase	SPBC887.13c.1	Schizosaccharomyces_pombe	coding	CAA21898	CU329671
PomBase	SPBC887.14c	Schizosaccharomyces_pombe	coding	CAA21899	CU329671
PomBase	SPBC887.14c.1	Schizosaccharomyces_pombe	coding	CAA21899	CU329671
PomBase	SPBC887.15c	Schizosaccharomyces_pombe	coding	CAA21900	CU329671
PomBase	SPBC887.15c.1	Schizosaccharomyces_pombe	coding	CAA21900	CU329671
PomBase	SPBC887.16	Schizosaccharomyces_pombe	coding	CAA21901	CU329671
PomBase	SPBC887.16.1	Schizosaccharomyces_pombe	coding	CAA21901	CU329671
PomBase	SPBC887.17	Schizosaccharomyces_pombe	coding	CAA21902	CU329671
PomBase	SPBC887.17.1	Schizosaccharomyces_pombe	coding	CAA21902	CU329671
PomBase	SPBC887.18c	Schizosaccharomyces_pombe	coding	CAA21903	CU329671
PomBase	SPBC887.18c.1	Schizosaccharomyces_pombe	coding	CAA21903	CU329671
PomBase	SPBC887.19	Schizosaccharomyces_pombe	coding	CAA21904	CU329671
PomBase	SPBC887.19.1	Schizosaccharomyces_pombe	coding	CAA21904	CU329671
PomBase	SPBC887.22	Schizosaccharomyces_pombe	coding	CCD31381	CU329671
PomBase	SPBC887.22.1	Schizosaccharomyces_pombe	coding	CCD31381	CU329671
PomBase	SPBC8D2.01	Schizosaccharomyces_pombe	coding	CAA17816	CU329671
PomBase	SPBC8D2.01.1	Schizosaccharomyces_pombe	coding	CAA17816	CU329671
PomBase	SPBC8D2.02c	Schizosaccharomyces_pombe	coding	CAA17817	CU329671
PomBase	SPBC8D2.02c.1	Schizosaccharomyces_pombe	coding	CAA17817	CU329671
PomBase	SPBC8D2.03c	Schizosaccharomyces_pombe	coding	CAB50975	CU329671
PomBase	SPBC8D2.03c.1	Schizosaccharomyces_pombe	coding	CAB50975	CU329671
PomBase	SPBC8D2.04	Schizosaccharomyces_pombe	coding	CAB50974	CU329671
PomBase	SPBC8D2.04.1	Schizosaccharomyces_pombe	coding	CAB50974	CU329671
PomBase	SPBC8D2.05c	Schizosaccharomyces_pombe	coding	BAA21440	CU329671
PomBase	SPBC8D2.05c.1	Schizosaccharomyces_pombe	coding	BAA21440	CU329671
PomBase	SPBC8D2.06	Schizosaccharomyces_pombe	coding	CAA17821	CU329671
PomBase	SPBC8D2.06.1	Schizosaccharomyces_pombe	coding	CAA17821	CU329671
PomBase	SPBC8D2.07c	Schizosaccharomyces_pombe	coding	CAA17822	CU329671
PomBase	SPBC8D2.07c.1	Schizosaccharomyces_pombe	coding	CAA17822	CU329671
PomBase	SPBC8D2.09c	Schizosaccharomyces_pombe	coding	CAA17824	CU329671
PomBase	SPBC8D2.09c.1	Schizosaccharomyces_pombe	coding	CAA17824	CU329671
PomBase	SPBC8D2.10c	Schizosaccharomyces_pombe	coding	CAA17825	CU329671
PomBase	SPBC8D2.10c.1	Schizosaccharomyces_pombe	coding	CAA17825	CU329671
PomBase	SPBC8D2.11	Schizosaccharomyces_pombe	coding	CAA17826	CU329671
PomBase	SPBC8D2.11.1	Schizosaccharomyces_pombe	coding	CAA17826	CU329671
PomBase	SPBC8D2.12c	Schizosaccharomyces_pombe	coding	CAA17827	CU329671
PomBase	SPBC8D2.12c.1	Schizosaccharomyces_pombe	coding	CAA17827	CU329671
PomBase	SPBC8D2.13	Schizosaccharomyces_pombe	coding	CAA17828	CU329671
PomBase	SPBC8D2.13.1	Schizosaccharomyces_pombe	coding	CAA17828	CU329671
PomBase	SPBC8D2.14c	Schizosaccharomyces_pombe	coding	CAA17829	CU329671
PomBase	SPBC8D2.14c.1	Schizosaccharomyces_pombe	coding	CAA17829	CU329671
PomBase	SPBC8D2.15	Schizosaccharomyces_pombe	coding	BAA21431	CU329671
PomBase	SPBC8D2.15.1	Schizosaccharomyces_pombe	coding	BAA21431	CU329671
PomBase	SPBC8D2.16c	Schizosaccharomyces_pombe	coding	CAA17831	CU329671
PomBase	SPBC8D2.16c.1	Schizosaccharomyces_pombe	coding	CAA17831	CU329671
PomBase	SPBC8D2.17	Schizosaccharomyces_pombe	coding	BAA87264	CU329671
PomBase	SPBC8D2.17.1	Schizosaccharomyces_pombe	coding	BAA87264	CU329671
PomBase	SPBC8D2.18c	Schizosaccharomyces_pombe	coding	CAA17833	CU329671
PomBase	SPBC8D2.18c.1	Schizosaccharomyces_pombe	coding	CAA17833	CU329671
PomBase	SPBC8D2.19	Schizosaccharomyces_pombe	coding	CAA17834	CU329671
PomBase	SPBC8D2.19.1	Schizosaccharomyces_pombe	coding	CAA17834	CU329671
PomBase	SPBC8D2.20c	Schizosaccharomyces_pombe	coding	CAA17835	CU329671
PomBase	SPBC8D2.20c.1	Schizosaccharomyces_pombe	coding	CAA17835	CU329671
PomBase	SPBC8D2.23	Schizosaccharomyces_pombe	coding	CCD31360	CU329671
PomBase	SPBC8D2.23.1	Schizosaccharomyces_pombe	coding	CCD31360	CU329671
PomBase	SPBC8E4.01c	Schizosaccharomyces_pombe	coding	CAA16994	CU329671
PomBase	SPBC8E4.01c.1	Schizosaccharomyces_pombe	coding	CAA16994	CU329671
PomBase	SPBC8E4.02c	Schizosaccharomyces_pombe	coding	CAA16995	CU329671
PomBase	SPBC8E4.02c.1	Schizosaccharomyces_pombe	coding	CAA16995	CU329671
PomBase	SPBC8E4.03	Schizosaccharomyces_pombe	coding	CAA16996	CU329671
PomBase	SPBC8E4.03.1	Schizosaccharomyces_pombe	coding	CAA16996	CU329671
PomBase	SPBC8E4.04	Schizosaccharomyces_pombe	coding	CAA16997	CU329671
PomBase	SPBC8E4.04.1	Schizosaccharomyces_pombe	coding	CAA16997	CU329671
PomBase	SPBC8E4.05c	Schizosaccharomyces_pombe	coding	CAA16998	CU329671
PomBase	SPBC8E4.05c.1	Schizosaccharomyces_pombe	coding	CAA16998	CU329671
PomBase	SPBC8E4.12c	Schizosaccharomyces_pombe	coding	CBA11513	CU329671
PomBase	SPBC8E4.12c.1	Schizosaccharomyces_pombe	coding	CBA11513	CU329671
PomBase	SPBC902.02c	Schizosaccharomyces_pombe	coding	BAA87230	CU329671
PomBase	SPBC902.02c.1	Schizosaccharomyces_pombe	coding	BAA87230	CU329671
PomBase	SPBC902.03	Schizosaccharomyces_pombe	coding	CAB62097	CU329671
PomBase	SPBC902.03.1	Schizosaccharomyces_pombe	coding	CAB62097	CU329671
PomBase	SPBC902.04	Schizosaccharomyces_pombe	coding	BAA87190	CU329671
PomBase	SPBC902.04.1	Schizosaccharomyces_pombe	coding	BAA87190	CU329671
PomBase	SPBC902.05c	Schizosaccharomyces_pombe	coding	CAB62099	CU329671
PomBase	SPBC902.05c.1	Schizosaccharomyces_pombe	coding	CAB62099	CU329671
PomBase	SPBC902.06	Schizosaccharomyces_pombe	coding	BAA87275	CU329671
PomBase	SPBC902.06.1	Schizosaccharomyces_pombe	coding	BAA87275	CU329671
PomBase	SPBC947.01	Schizosaccharomyces_pombe	coding	CAA17029	CU329671
PomBase	SPBC947.01.1	Schizosaccharomyces_pombe	coding	CAA17029	CU329671
PomBase	SPBC947.02	Schizosaccharomyces_pombe	coding	CAA17030	CU329671
PomBase	SPBC947.02.1	Schizosaccharomyces_pombe	coding	CAA17030	CU329671
PomBase	SPBC947.03c	Schizosaccharomyces_pombe	coding	CAA17031	CU329671
PomBase	SPBC947.03c.1	Schizosaccharomyces_pombe	coding	CAA17031	CU329671
PomBase	SPBC947.04	Schizosaccharomyces_pombe	coding	CAA17032	CU329671
PomBase	SPBC947.04.1	Schizosaccharomyces_pombe	coding	CAA17032	CU329671
PomBase	SPBC947.05c	Schizosaccharomyces_pombe	coding	CAA17033	CU329671
PomBase	SPBC947.05c.1	Schizosaccharomyces_pombe	coding	CAA17033	CU329671
PomBase	SPBC947.06c	Schizosaccharomyces_pombe	coding	CAA17034	CU329671
PomBase	SPBC947.06c.1	Schizosaccharomyces_pombe	coding	CAA17034	CU329671
PomBase	SPBC947.07	Schizosaccharomyces_pombe	coding	CAA17035	CU329671
PomBase	SPBC947.07.1	Schizosaccharomyces_pombe	coding	CAA17035	CU329671
PomBase	SPBC947.08c	Schizosaccharomyces_pombe	coding	CAA17036	CU329671
PomBase	SPBC947.08c.1	Schizosaccharomyces_pombe	coding	CAA17036	CU329671
PomBase	SPBC947.09	Schizosaccharomyces_pombe	coding	CAA17037	CU329671
PomBase	SPBC947.09.1	Schizosaccharomyces_pombe	coding	CAA17037	CU329671
PomBase	SPBC947.10	Schizosaccharomyces_pombe	coding	CAA17038	CU329671
PomBase	SPBC947.10.1	Schizosaccharomyces_pombe	coding	CAA17038	CU329671
PomBase	SPBC947.11c	Schizosaccharomyces_pombe	coding	CAA17039	CU329671
PomBase	SPBC947.11c.1	Schizosaccharomyces_pombe	coding	CAA17039	CU329671
PomBase	SPBC947.12	Schizosaccharomyces_pombe	coding	BAA87097	CU329671
PomBase	SPBC947.12.1	Schizosaccharomyces_pombe	coding	BAA87097	CU329671
PomBase	SPBC947.13	Schizosaccharomyces_pombe	coding	CAA17041	CU329671
PomBase	SPBC947.13.1	Schizosaccharomyces_pombe	coding	CAA17041	CU329671
PomBase	SPBC947.14c	Schizosaccharomyces_pombe	coding	CAA17042	CU329671
PomBase	SPBC947.14c.1	Schizosaccharomyces_pombe	coding	CAA17042	CU329671
PomBase	SPBC947.15c	Schizosaccharomyces_pombe	coding	CAA17043	CU329671
PomBase	SPBC947.15c.1	Schizosaccharomyces_pombe	coding	CAA17043	CU329671
PomBase	SPBC9B6.02c	Schizosaccharomyces_pombe	coding	CAB42363	CU329671
PomBase	SPBC9B6.02c.1	Schizosaccharomyces_pombe	coding	CAB42363	CU329671
PomBase	SPBC9B6.03	Schizosaccharomyces_pombe	coding	CAB42364	CU329671
PomBase	SPBC9B6.03.1	Schizosaccharomyces_pombe	coding	CAB42364	CU329671
PomBase	SPBC9B6.04c	Schizosaccharomyces_pombe	coding	CAB42365	CU329671
PomBase	SPBC9B6.04c.1	Schizosaccharomyces_pombe	coding	CAB42365	CU329671
PomBase	SPBC9B6.05c	Schizosaccharomyces_pombe	coding	CAB42366	CU329671
PomBase	SPBC9B6.05c.1	Schizosaccharomyces_pombe	coding	CAB42366	CU329671
PomBase	SPBC9B6.06	Schizosaccharomyces_pombe	coding	CAB42367	CU329671
PomBase	SPBC9B6.06.1	Schizosaccharomyces_pombe	coding	CAB42367	CU329671
PomBase	SPBC9B6.07	Schizosaccharomyces_pombe	coding	CAB42368	CU329671
PomBase	SPBC9B6.07.1	Schizosaccharomyces_pombe	coding	CAB42368	CU329671
PomBase	SPBC9B6.08	Schizosaccharomyces_pombe	coding	BAA25104	CU329671
PomBase	SPBC9B6.08.1	Schizosaccharomyces_pombe	coding	BAA25104	CU329671
PomBase	SPBC9B6.09c	Schizosaccharomyces_pombe	coding	CAB42370	CU329671
PomBase	SPBC9B6.09c.1	Schizosaccharomyces_pombe	coding	CAB42370	CU329671
PomBase	SPBC9B6.10	Schizosaccharomyces_pombe	coding	CAB42371	CU329671
PomBase	SPBC9B6.10.1	Schizosaccharomyces_pombe	coding	CAB42371	CU329671
PomBase	SPBC9B6.11c	Schizosaccharomyces_pombe	coding	CAB42372	CU329671
PomBase	SPBC9B6.11c.1	Schizosaccharomyces_pombe	coding	CAB42372	CU329671
PomBase	SPBCPT2R1.01c	Schizosaccharomyces_pombe	coding	CAO77670	CU329671
PomBase	SPBCPT2R1.01c.1	Schizosaccharomyces_pombe	coding	CAO77670	CU329671
PomBase	SPBCPT2R1.02	Schizosaccharomyces_pombe	coding	CAO77671	CU329671
PomBase	SPBCPT2R1.02.1	Schizosaccharomyces_pombe	coding	CAO77671	CU329671
PomBase	SPBCPT2R1.03	Schizosaccharomyces_pombe	coding	CCD31385	CU329671
PomBase	SPBCPT2R1.03.1	Schizosaccharomyces_pombe	coding	CCD31385	CU329671
PomBase	SPBCPT2R1.04c	Schizosaccharomyces_pombe	coding	CAO77673	CU329671
PomBase	SPBCPT2R1.04c.1	Schizosaccharomyces_pombe	coding	CAO77673	CU329671
PomBase	SPBCPT2R1.05c	Schizosaccharomyces_pombe	sequence	CU329671	
PomBase	SPBCPT2R1.05c.1	Schizosaccharomyces_pombe	sequence	CU329671	
PomBase	SPBCPT2R1.06c	Schizosaccharomyces_pombe	sequence	CU329671	
PomBase	SPBCPT2R1.06c.1	Schizosaccharomyces_pombe	sequence	CU329671	
PomBase	SPBCPT2R1.07c	Schizosaccharomyces_pombe	sequence	CU329671	
PomBase	SPBCPT2R1.07c.1	Schizosaccharomyces_pombe	sequence	CU329671	
PomBase	SPBCPT2R1.08c	Schizosaccharomyces_pombe	coding	CAO77679	CU329671
PomBase	SPBCPT2R1.08c.1	Schizosaccharomyces_pombe	coding	CAO77679	CU329671
PomBase	SPBCPT2R1.10	Schizosaccharomyces_pombe	sequence	CU329671	
PomBase	SPBCPT2R1.10.1	Schizosaccharomyces_pombe	sequence	CU329671	
PomBase	SPBP16F5.02	Schizosaccharomyces_pombe	coding	CAC08541	CU329671
PomBase	SPBP16F5.02.1	Schizosaccharomyces_pombe	coding	CAC08541	CU329671
PomBase	SPBP16F5.03c	Schizosaccharomyces_pombe	coding	CAC08542	CU329671
PomBase	SPBP16F5.03c.1	Schizosaccharomyces_pombe	coding	CAC08542	CU329671
PomBase	SPBP16F5.04	Schizosaccharomyces_pombe	coding	CAC08543	CU329671
PomBase	SPBP16F5.04.1	Schizosaccharomyces_pombe	coding	CAC08543	CU329671
PomBase	SPBP16F5.05c	Schizosaccharomyces_pombe	coding	CAC08544	CU329671
PomBase	SPBP16F5.05c.1	Schizosaccharomyces_pombe	coding	CAC08544	CU329671
PomBase	SPBP16F5.06	Schizosaccharomyces_pombe	coding	CAC08545	CU329671
PomBase	SPBP16F5.06.1	Schizosaccharomyces_pombe	coding	CAC08545	CU329671
PomBase	SPBP16F5.07	Schizosaccharomyces_pombe	coding	CAC08546	CU329671
PomBase	SPBP16F5.07.1	Schizosaccharomyces_pombe	coding	CAC08546	CU329671
PomBase	SPBP16F5.08c	Schizosaccharomyces_pombe	coding	CAC08547	CU329671
PomBase	SPBP16F5.08c.1	Schizosaccharomyces_pombe	coding	CAC08547	CU329671
PomBase	SPBP18G5.02	Schizosaccharomyces_pombe	coding	CAC21490	CU329671
PomBase	SPBP18G5.02.1	Schizosaccharomyces_pombe	coding	CAC21490	CU329671
PomBase	SPBP18G5.03	Schizosaccharomyces_pombe	coding	CAC21491	CU329671
PomBase	SPBP18G5.03.1	Schizosaccharomyces_pombe	coding	CAC21491	CU329671
PomBase	SPBP19A11.01	Schizosaccharomyces_pombe	coding	CAC19751	CU329671
PomBase	SPBP19A11.01.1	Schizosaccharomyces_pombe	coding	CAC19751	CU329671
PomBase	SPBP19A11.02c	Schizosaccharomyces_pombe	coding	CAC19752	CU329671
PomBase	SPBP19A11.02c.1	Schizosaccharomyces_pombe	coding	CAC19752	CU329671
PomBase	SPBP19A11.03c	Schizosaccharomyces_pombe	coding	CAC19753	CU329671
PomBase	SPBP19A11.03c.1	Schizosaccharomyces_pombe	coding	CAC19753	CU329671
PomBase	SPBP19A11.04c	Schizosaccharomyces_pombe	coding	CAC19754	CU329671
PomBase	SPBP19A11.04c.1	Schizosaccharomyces_pombe	coding	CAC19754	CU329671
PomBase	SPBP19A11.06	Schizosaccharomyces_pombe	coding	CAC19756	CU329671
PomBase	SPBP19A11.06.1	Schizosaccharomyces_pombe	coding	CAC19756	CU329671
PomBase	SPBP19A11.07c	Schizosaccharomyces_pombe	coding	CAC19757	CU329671
PomBase	SPBP19A11.07c.1	Schizosaccharomyces_pombe	coding	CAC19757	CU329671
PomBase	SPBP22H7.02c	Schizosaccharomyces_pombe	coding	BAA87307	CU329671
PomBase	SPBP22H7.02c.1	Schizosaccharomyces_pombe	coding	BAA87307	CU329671
PomBase	SPBP22H7.03	Schizosaccharomyces_pombe	coding	CAC37371	CU329671
PomBase	SPBP22H7.03.1	Schizosaccharomyces_pombe	coding	CAC37371	CU329671
PomBase	SPBP22H7.04	Schizosaccharomyces_pombe	coding	CAC37372	CU329671
PomBase	SPBP22H7.04.1	Schizosaccharomyces_pombe	coding	CAC37372	CU329671
PomBase	SPBP22H7.05c	Schizosaccharomyces_pombe	coding	CAC37373	CU329671
PomBase	SPBP22H7.05c.1	Schizosaccharomyces_pombe	coding	CAC37373	CU329671
PomBase	SPBP22H7.06	Schizosaccharomyces_pombe	coding	CAC37374	CU329671
PomBase	SPBP22H7.06.1	Schizosaccharomyces_pombe	coding	CAC37374	CU329671
PomBase	SPBP22H7.07	Schizosaccharomyces_pombe	coding	CAC37375	CU329671
PomBase	SPBP22H7.07.1	Schizosaccharomyces_pombe	coding	CAC37375	CU329671
PomBase	SPBP22H7.08	Schizosaccharomyces_pombe	coding	CAC37376	CU329671
PomBase	SPBP22H7.08.1	Schizosaccharomyces_pombe	coding	CAC37376	CU329671
PomBase	SPBP22H7.09c	Schizosaccharomyces_pombe	coding	CAM11335	CU329671
PomBase	SPBP22H7.09c.1	Schizosaccharomyces_pombe	coding	CAM11335	CU329671
PomBase	SPBP23A10.02	Schizosaccharomyces_pombe	coding	CAB66430	CU329671
PomBase	SPBP23A10.02.1	Schizosaccharomyces_pombe	coding	CAB66430	CU329671
PomBase	SPBP23A10.03c	Schizosaccharomyces_pombe	coding	CAB66431	CU329671
PomBase	SPBP23A10.03c.1	Schizosaccharomyces_pombe	coding	CAB66431	CU329671
PomBase	SPBP23A10.04	Schizosaccharomyces_pombe	coding	CAD62574	CU329671
PomBase	SPBP23A10.04.1	Schizosaccharomyces_pombe	coding	CAD62574	CU329671
PomBase	SPBP23A10.05	Schizosaccharomyces_pombe	coding	CAB66433	CU329671
PomBase	SPBP23A10.05.1	Schizosaccharomyces_pombe	coding	CAB66433	CU329671
PomBase	SPBP23A10.06	Schizosaccharomyces_pombe	coding	CAB66434	CU329671
PomBase	SPBP23A10.06.1	Schizosaccharomyces_pombe	coding	CAB66434	CU329671
PomBase	SPBP23A10.07	Schizosaccharomyces_pombe	coding	CAB66435	CU329671
PomBase	SPBP23A10.07.1	Schizosaccharomyces_pombe	coding	CAB66435	CU329671
PomBase	SPBP23A10.08	Schizosaccharomyces_pombe	coding	CAB66436	CU329671
PomBase	SPBP23A10.08.1	Schizosaccharomyces_pombe	coding	CAB66436	CU329671
PomBase	SPBP23A10.09	Schizosaccharomyces_pombe	coding	CAB66437	CU329671
PomBase	SPBP23A10.09.1	Schizosaccharomyces_pombe	coding	CAB66437	CU329671
PomBase	SPBP23A10.10	Schizosaccharomyces_pombe	coding	CAB66438	CU329671
PomBase	SPBP23A10.10.1	Schizosaccharomyces_pombe	coding	CAB66438	CU329671
PomBase	SPBP23A10.11c	Schizosaccharomyces_pombe	coding	BAA13869	CU329671
PomBase	SPBP23A10.11c.1	Schizosaccharomyces_pombe	coding	BAA13869	CU329671
PomBase	SPBP23A10.12	Schizosaccharomyces_pombe	coding	CAB66440	CU329671
PomBase	SPBP23A10.12.1	Schizosaccharomyces_pombe	coding	CAB66440	CU329671
PomBase	SPBP23A10.13	Schizosaccharomyces_pombe	coding	CAB66441	CU329671
PomBase	SPBP23A10.13.1	Schizosaccharomyces_pombe	coding	CAB66441	CU329671
PomBase	SPBP23A10.14c	Schizosaccharomyces_pombe	coding	CAB66442	CU329671
PomBase	SPBP23A10.14c.1	Schizosaccharomyces_pombe	coding	CAB66442	CU329671
PomBase	SPBP23A10.15c	Schizosaccharomyces_pombe	coding	CAB66443	CU329671
PomBase	SPBP23A10.15c.1	Schizosaccharomyces_pombe	coding	CAB66443	CU329671
PomBase	SPBP23A10.16	Schizosaccharomyces_pombe	coding	CAB66444	CU329671
PomBase	SPBP23A10.16.1	Schizosaccharomyces_pombe	coding	CAB66444	CU329671
PomBase	SPBP23A10.17	Schizosaccharomyces_pombe	coding	CCD31367	CU329671
PomBase	SPBP23A10.17.1	Schizosaccharomyces_pombe	coding	CCD31367	CU329671
PomBase	SPBP26C9.02c	Schizosaccharomyces_pombe	coding	CAC08237	CU329671
PomBase	SPBP26C9.02c.1	Schizosaccharomyces_pombe	coding	CAC08237	CU329671
PomBase	SPBP26C9.03c	Schizosaccharomyces_pombe	coding	CAC08238	CU329671
PomBase	SPBP26C9.03c.1	Schizosaccharomyces_pombe	coding	CAC08238	CU329671
PomBase	SPBP35G2.02	Schizosaccharomyces_pombe	coding	CAB87364	CU329671
