Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
miRBase	MIMAT0004063	osa-miR818a	sequence	LM380053	
miRBase	MIMAT0004064	osa-miR818b	sequence	LM380054	
miRBase	MIMAT0004065	osa-miR818c	sequence	LM380055	
miRBase	MIMAT0004066	osa-miR818d	sequence	LM380056	
miRBase	MIMAT0004067	osa-miR818e	sequence	LM380057	
miRBase	MIMAT0004079	osa-miR820a	sequence	LM380058	
miRBase	MIMAT0004080	osa-miR820b	sequence	LM380059	
miRBase	MIMAT0004081	osa-miR820c	sequence	LM380060	
miRBase	MIMAT0004085	mdo-miR-1-3p	sequence	LM380061	
miRBase	MIMAT0004087	mdo-miR-9a-5p	sequence	LM380062	
miRBase	MIMAT0004088	mdo-miR-9a-3p	sequence	LM380063	
miRBase	MIMAT0004089	mdo-miR-10a-5p	sequence	LM380064	
miRBase	MIMAT0004090	mdo-miR-10b-5p	sequence	LM380065	
miRBase	MIMAT0004091	mdo-miR-21-5p	sequence	LM380066	
miRBase	MIMAT0004092	mdo-miR-22-3p	sequence	LM380067	
miRBase	MIMAT0004093	mdo-miR-30a-5p	sequence	LM380068	
miRBase	MIMAT0004097	mdo-miR-100-5p	sequence	LM380069	
miRBase	MIMAT0004098	mdo-miR-101-3p	sequence	LM380070	
miRBase	MIMAT0004099	mdo-miR-103-3p	sequence	LM380071	
miRBase	MIMAT0004100	mdo-miR-107	sequence	LM380072	
miRBase	MIMAT0004102	mdo-miR-124a-3p	sequence	LM380073	
miRBase	MIMAT0004103	mdo-miR-125b-5p	sequence	LM380074	
miRBase	MIMAT0004104	mdo-miR-128a-3p	sequence	LM380075	
miRBase	MIMAT0004107	mdo-miR-133a-3p	sequence	LM380076	
miRBase	MIMAT0004110	mdo-miR-137a	sequence	LM380077	
miRBase	MIMAT0004111	mdo-miR-138	sequence	LM380078	
miRBase	MIMAT0004112	mdo-miR-142	sequence	LM380079	
miRBase	MIMAT0004113	mdo-miR-143-3p	sequence	LM380080	
miRBase	MIMAT0004115	mdo-miR-451	sequence	LM380081	
miRBase	MIMAT0004118	mdo-miR-182-5p	sequence	LM380082	
miRBase	MIMAT0004119	mdo-miR-184-3p	sequence	LM380083	
miRBase	MIMAT0004126	mdo-miR-203	sequence	LM380084	
miRBase	MIMAT0004128	mdo-miR-206	sequence	LM380085	
miRBase	MIMAT0004136	mdo-miR-338	sequence	LM380086	
miRBase	MIMAT0004141	mdo-let-7a-5p	sequence	LM380087	
miRBase	MIMAT0004142	mdo-let-7g-5p	sequence	LM380088	
miRBase	MIMAT0004143	mdo-let-7i-5p	sequence	LM380089	
miRBase	MIMAT0004145	mdo-miR-16-5p	sequence	LM380090	
miRBase	MIMAT0004146	mdo-miR-183-5p	sequence	LM380091	
miRBase	MIMAT0004149	mdo-miR-132-3p	sequence	LM380092	
miRBase	MIMAT0004150	mdo-miR-200c-3p	sequence	LM380093	
miRBase	MIMAT0004152	mdo-miR-191-5p	sequence	LM380094	
miRBase	MIMAT0004154	mdo-miR-181a-5p	sequence	LM380095	
miRBase	MIMAT0004155	mdo-miR-181b-5p	sequence	LM380096	
miRBase	MIMAT0004156	mdo-miR-200b-3p	sequence	LM380097	
miRBase	MIMAT0004158	mdo-miR-200a-3p	sequence	LM380098	
miRBase	MIMAT0004159	mdo-miR-222a	sequence	LM380099	
miRBase	MIMAT0004160	mdo-miR-221-3p	sequence	LM380100	
miRBase	MIMAT0004161	mdo-let-7f-5p	sequence	LM380101	
miRBase	MIMAT0004162	mdo-let-7b	sequence	LM380102	
miRBase	MIMAT0004163	mdo-miR-29b-3p	sequence	LM380103	
miRBase	MIMAT0004164	mdo-miR-29a-3p	sequence	LM380104	
miRBase	MIMAT0004170	mdo-miR-19b-3p	sequence	LM380105	
miRBase	MIMAT0004171	mdo-miR-92a-3p	sequence	LM380106	
miRBase	MIMAT0004172	mdo-let-7d	sequence	LM380107	
miRBase	MIMAT0004173	mdo-miR-23a-3p	sequence	LM380108	
miRBase	MIMAT0004174	mdo-miR-27a-3p	sequence	LM380109	
miRBase	MIMAT0004175	mdo-miR-24-3p	sequence	LM380110	
miRBase	MIMAT0004176	mdo-miR-23b-3p	sequence	LM380111	
miRBase	MIMAT0004177	mdo-miR-27b-3p	sequence	LM380112	
miRBase	MIMAT0004186	mmu-miR-301b-3p	sequence	LM380113	
miRBase	MIMAT0004187	mmu-miR-744-5p	sequence	LM380114	
miRBase	MIMAT0004188	mmu-miR-802-5p	sequence	LM380115	
miRBase	MIMAT0004189	mmu-miR-693-3p	sequence	LM380116	
miRBase	MIMAT0004190	bmo-let-7-5p	sequence	LM380117	
miRBase	MIMAT0004191	bmo-miR-1a-3p	sequence	LM380118	
miRBase	MIMAT0004192	bmo-miR-7-5p	sequence	LM380119	
miRBase	MIMAT0004193	bmo-miR-8-3p	sequence	LM380120	
miRBase	MIMAT0004194	bmo-miR-9a-5p	sequence	LM380121	
miRBase	MIMAT0004195	bmo-miR-10-5p	sequence	LM380122	
miRBase	MIMAT0004196	bmo-miR-14-3p	sequence	LM380123	
miRBase	MIMAT0004197	bmo-miR-34-5p	sequence	LM380124	
miRBase	MIMAT0004199	bmo-miR-263b-5p	sequence	LM380125	
miRBase	MIMAT0004200	bmo-miR-263a-5p	sequence	LM380126	
miRBase	MIMAT0004201	bmo-miR-275-3p	sequence	LM380127	
miRBase	MIMAT0004202	bmo-miR-276-5p	sequence	LM380128	
miRBase	MIMAT0004203	bmo-miR-277-3p	sequence	LM380129	
miRBase	MIMAT0004204	bmo-miR-279a	sequence	LM380130	
miRBase	MIMAT0004205	bmo-miR-282-5p	sequence	LM380131	
miRBase	MIMAT0004206	bmo-miR-283-5p	sequence	LM380132	
miRBase	MIMAT0004207	bmo-miR-305-5p	sequence	LM380133	
miRBase	MIMAT0004208	bmo-miR-307-3p	sequence	LM380134	
miRBase	MIMAT0004213	bmo-miR-31-5p	sequence	LM380135	
miRBase	MIMAT0004214	bmo-miR-71-5p	sequence	LM380136	
miRBase	MIMAT0004215	cel-miR-253-3p	sequence	LM380137	
miRBase	MIMAT0004216	cel-miR-255-3p	sequence	LM380138	
miRBase	MIMAT0004217	mmu-miR-465a-3p	sequence	LM380139	
miRBase	MIMAT0004219	cel-miR-784-5p	sequence	LM380140	
miRBase	MIMAT0004220	cel-miR-785-3p	sequence	LM380141	
miRBase	MIMAT0004221	cel-miR-786-3p	sequence	LM380142	
miRBase	MIMAT0004222	cel-miR-787-3p	sequence	LM380143	
miRBase	MIMAT0004223	cel-miR-788-5p	sequence	LM380144	
miRBase	MIMAT0004224	cel-miR-789-3p	sequence	LM380145	
miRBase	MIMAT0004225	cel-miR-790-5p	sequence	LM380146	
miRBase	MIMAT0004226	cel-miR-791-3p	sequence	LM380147	
miRBase	MIMAT0004227	cel-miR-792-3p	sequence	LM380148	
miRBase	MIMAT0004228	cel-miR-793	sequence	LM380149	
miRBase	MIMAT0004229	cel-miR-794-5p	sequence	LM380150	
miRBase	MIMAT0004230	cel-miR-795-5p	sequence	LM380151	
miRBase	MIMAT0004231	cel-miR-796	sequence	LM380152	
miRBase	MIMAT0004232	cel-miR-797-5p	sequence	LM380153	
miRBase	MIMAT0004233	cel-miR-798	sequence	LM380154	
miRBase	MIMAT0004234	cel-miR-799	sequence	LM380155	
miRBase	MIMAT0004235	cel-miR-800-3p	sequence	LM380156	
miRBase	MIMAT0004236	mmu-miR-741-3p	sequence	LM380157	
miRBase	MIMAT0004237	mmu-miR-742-3p	sequence	LM380158	
miRBase	MIMAT0004238	mmu-miR-743a-3p	sequence	LM380159	
miRBase	MIMAT0004284	hsa-miR-675-5p	sequence	LM380160	
miRBase	MIMAT0004324	mmu-miR-181d-5p	sequence	LM380161	
miRBase	MIMAT0004481	hsa-let-7a-3p	sequence	LM380162	
miRBase	MIMAT0004482	hsa-let-7b-3p	sequence	LM380163	
miRBase	MIMAT0004484	hsa-let-7d-3p	sequence	LM380164	
miRBase	MIMAT0004485	hsa-let-7e-3p	sequence	LM380165	
miRBase	MIMAT0004486	hsa-let-7f-1-3p	sequence	LM380166	
miRBase	MIMAT0004487	hsa-let-7f-2-3p	sequence	LM380167	
miRBase	MIMAT0004488	hsa-miR-15a-3p	sequence	LM380168	
miRBase	MIMAT0004489	hsa-miR-16-1-3p	sequence	LM380169	
miRBase	MIMAT0004490	hsa-miR-19a-5p	sequence	LM380170	
miRBase	MIMAT0004491	hsa-miR-19b-1-5p	sequence	LM380171	
miRBase	MIMAT0004493	hsa-miR-20a-3p	sequence	LM380172	
miRBase	MIMAT0004494	hsa-miR-21-3p	sequence	LM380173	
miRBase	MIMAT0004495	hsa-miR-22-5p	sequence	LM380174	
miRBase	MIMAT0004496	hsa-miR-23a-5p	sequence	LM380175	
miRBase	MIMAT0004497	hsa-miR-24-2-5p	sequence	LM380176	
miRBase	MIMAT0004498	hsa-miR-25-5p	sequence	LM380177	
miRBase	MIMAT0004499	hsa-miR-26a-1-3p	sequence	LM380178	
miRBase	MIMAT0004500	hsa-miR-26b-3p	sequence	LM380179	
miRBase	MIMAT0004501	hsa-miR-27a-5p	sequence	LM380180	
miRBase	MIMAT0004502	hsa-miR-28-3p	sequence	LM380181	
miRBase	MIMAT0004503	hsa-miR-29a-5p	sequence	LM380182	
miRBase	MIMAT0004504	hsa-miR-31-3p	sequence	LM380183	
miRBase	MIMAT0004505	hsa-miR-32-3p	sequence	LM380184	
miRBase	MIMAT0004506	hsa-miR-33a-3p	sequence	LM380185	
miRBase	MIMAT0004507	hsa-miR-92a-1-5p	sequence	LM380186	
miRBase	MIMAT0004508	hsa-miR-92a-2-5p	sequence	LM380187	
miRBase	MIMAT0004509	hsa-miR-93-3p	sequence	LM380188	
miRBase	MIMAT0004510	hsa-miR-96-3p	sequence	LM380189	
miRBase	MIMAT0004511	hsa-miR-99a-3p	sequence	LM380190	
miRBase	MIMAT0004512	hsa-miR-100-3p	sequence	LM380191	
miRBase	MIMAT0004513	hsa-miR-101-5p	sequence	LM380192	
miRBase	MIMAT0004514	hsa-miR-29b-1-5p	sequence	LM380193	
miRBase	MIMAT0004515	hsa-miR-29b-2-5p	sequence	LM380194	
miRBase	MIMAT0004516	hsa-miR-105-3p	sequence	LM380195	
miRBase	MIMAT0004517	hsa-miR-106a-3p	sequence	LM380196	
miRBase	MIMAT0004518	hsa-miR-16-2-3p	sequence	LM380197	
miRBase	MIMAT0004519	mmu-let-7g-3p	sequence	LM380198	
miRBase	MIMAT0004520	mmu-let-7i-3p	sequence	LM380199	
miRBase	MIMAT0004521	mmu-miR-15b-3p	sequence	LM380200	
miRBase	MIMAT0004522	mmu-miR-27b-5p	sequence	LM380201	
miRBase	MIMAT0004523	mmu-miR-29b-1-5p	sequence	LM380202	
miRBase	MIMAT0004524	mmu-miR-30b-3p	sequence	LM380203	
miRBase	MIMAT0004525	mmu-miR-99b-3p	sequence	LM380204	
miRBase	MIMAT0004526	mmu-miR-101a-5p	sequence	LM380205	
miRBase	MIMAT0004527	mmu-miR-124-5p	sequence	LM380206	
miRBase	MIMAT0004528	mmu-miR-125a-3p	sequence	LM380207	
miRBase	MIMAT0004529	mmu-miR-125b-2-3p	sequence	LM380208	
miRBase	MIMAT0004530	mmu-miR-127-5p	sequence	LM380209	
miRBase	MIMAT0004531	mmu-miR-135a-1-3p	sequence	LM380210	
miRBase	MIMAT0004532	mmu-miR-136-3p	sequence	LM380211	
miRBase	MIMAT0004533	mmu-miR-141-5p	sequence	LM380212	
miRBase	MIMAT0004534	mmu-miR-145a-3p	sequence	LM380213	
miRBase	MIMAT0004535	mmu-miR-150-3p	sequence	LM380214	
miRBase	MIMAT0004536	mmu-miR-151-5p	sequence	LM380215	
miRBase	MIMAT0004537	mmu-miR-154-3p	sequence	LM380216	
miRBase	MIMAT0004538	mmu-miR-10b-3p	sequence	LM380217	
miRBase	MIMAT0004539	mmu-miR-183-3p	sequence	LM380218	
miRBase	MIMAT0004540	mmu-miR-186-3p	sequence	LM380219	
miRBase	MIMAT0004541	mmu-miR-188-3p	sequence	LM380220	
miRBase	MIMAT0004542	mmu-miR-191-3p	sequence	LM380221	
miRBase	MIMAT0004543	hsa-miR-192-3p	sequence	LM380222	
miRBase	MIMAT0004544	mmu-miR-193a-5p	sequence	LM380223	
miRBase	MIMAT0004545	mmu-miR-200b-5p	sequence	LM380224	
miRBase	MIMAT0004546	mmu-miR-202-5p	sequence	LM380225	
miRBase	MIMAT0004547	mmu-miR-203-5p	sequence	LM380226	
miRBase	MIMAT0004548	hsa-miR-129-1-3p	sequence	LM380227	
miRBase	MIMAT0004549	hsa-miR-148a-5p	sequence	LM380228	
miRBase	MIMAT0004550	hsa-miR-30c-2-3p	sequence	LM380229	
miRBase	MIMAT0004551	hsa-miR-30d-3p	sequence	LM380230	
miRBase	MIMAT0004552	hsa-miR-139-3p	sequence	LM380231	
miRBase	MIMAT0004553	hsa-miR-7-1-3p	sequence	LM380232	
miRBase	MIMAT0004554	hsa-miR-7-2-3p	sequence	LM380233	
miRBase	MIMAT0004555	hsa-miR-10a-3p	sequence	LM380234	
miRBase	MIMAT0004556	hsa-miR-10b-3p	sequence	LM380235	
miRBase	MIMAT0004557	hsa-miR-34a-3p	sequence	LM380236	
miRBase	MIMAT0004558	hsa-miR-181a-2-3p	sequence	LM380237	
miRBase	MIMAT0004559	hsa-miR-181c-3p	sequence	LM380238	
miRBase	MIMAT0004560	hsa-miR-183-3p	sequence	LM380239	
miRBase	MIMAT0004561	hsa-miR-187-5p	sequence	LM380240	
miRBase	MIMAT0004562	hsa-miR-196a-3p	sequence	LM380241	
miRBase	MIMAT0004563	hsa-miR-199b-3p	sequence	LM380242	
miRBase	MIMAT0004564	hsa-miR-214-5p	sequence	LM380243	
miRBase	MIMAT0004565	hsa-miR-218-1-3p	sequence	LM380244	
miRBase	MIMAT0004567	hsa-miR-219a-1-3p	sequence	LM380245	
miRBase	MIMAT0004568	hsa-miR-221-5p	sequence	LM380246	
miRBase	MIMAT0004569	hsa-miR-222-5p	sequence	LM380247	
miRBase	MIMAT0004570	hsa-miR-223-5p	sequence	LM380248	
miRBase	MIMAT0004571	hsa-miR-200b-5p	sequence	LM380249	
miRBase	MIMAT0004572	mmu-miR-290a-3p	sequence	LM380250	
miRBase	MIMAT0004573	mmu-miR-293-5p	sequence	LM380251	
miRBase	MIMAT0004574	mmu-miR-294-5p	sequence	LM380252	
miRBase	MIMAT0004575	mmu-miR-295-5p	sequence	LM380253	
miRBase	MIMAT0004576	mmu-miR-296-3p	sequence	LM380254	
miRBase	MIMAT0004577	mmu-miR-299a-3p	sequence	LM380255	
miRBase	MIMAT0004578	mmu-miR-300-5p	sequence	LM380256	
miRBase	MIMAT0004579	mmu-miR-302a-5p	sequence	LM380257	
miRBase	MIMAT0004580	mmu-miR-34c-3p	sequence	LM380258	
miRBase	MIMAT0004581	mmu-miR-34b-3p	sequence	LM380259	
miRBase	MIMAT0004582	mmu-miR-106b-3p	sequence	LM380260	
miRBase	MIMAT0004583	mmu-miR-130b-5p	sequence	LM380261	
miRBase	MIMAT0004584	hsa-let-7g-3p	sequence	LM380262	
miRBase	MIMAT0004585	hsa-let-7i-3p	sequence	LM380263	
miRBase	MIMAT0004586	hsa-miR-15b-3p	sequence	LM380264	
miRBase	MIMAT0004587	hsa-miR-23b-5p	sequence	LM380265	
miRBase	MIMAT0004588	hsa-miR-27b-5p	sequence	LM380266	
miRBase	MIMAT0004589	hsa-miR-30b-3p	sequence	LM380267	
miRBase	MIMAT0004592	hsa-miR-125b-1-3p	sequence	LM380268	
miRBase	MIMAT0004593	hsa-miR-130a-5p	sequence	LM380269	
miRBase	MIMAT0004594	hsa-miR-132-5p	sequence	LM380270	
miRBase	MIMAT0004595	hsa-miR-135a-3p	sequence	LM380271	
miRBase	MIMAT0004597	hsa-miR-140-3p	sequence	LM380272	
miRBase	MIMAT0004598	hsa-miR-141-5p	sequence	LM380273	
miRBase	MIMAT0004599	hsa-miR-143-5p	sequence	LM380274	
miRBase	MIMAT0004600	hsa-miR-144-5p	sequence	LM380275	
miRBase	MIMAT0004601	hsa-miR-145-3p	sequence	LM380276	
miRBase	MIMAT0004602	hsa-miR-125a-3p	sequence	LM380277	
miRBase	MIMAT0004603	hsa-miR-125b-2-3p	sequence	LM380278	
miRBase	MIMAT0004604	hsa-miR-127-5p	sequence	LM380279	
miRBase	MIMAT0004605	hsa-miR-129-2-3p	sequence	LM380280	
miRBase	MIMAT0004606	hsa-miR-136-3p	sequence	LM380281	
miRBase	MIMAT0004607	hsa-miR-138-1-3p	sequence	LM380282	
miRBase	MIMAT0004608	hsa-miR-146a-3p	sequence	LM380283	
miRBase	MIMAT0004609	hsa-miR-149-3p	sequence	LM380284	
miRBase	MIMAT0004610	hsa-miR-150-3p	sequence	LM380285	
miRBase	MIMAT0004611	hsa-miR-185-3p	sequence	LM380286	
miRBase	MIMAT0004612	hsa-miR-186-3p	sequence	LM380287	
miRBase	MIMAT0004613	hsa-miR-188-3p	sequence	LM380288	
miRBase	MIMAT0004614	hsa-miR-193a-5p	sequence	LM380289	
miRBase	MIMAT0004616	mmu-miR-30c-1-3p	sequence	LM380290	
miRBase	MIMAT0004617	mmu-miR-148a-5p	sequence	LM380291	
miRBase	MIMAT0004618	mmu-miR-196a-2-3p	sequence	LM380292	
miRBase	MIMAT0004619	mmu-miR-200a-5p	sequence	LM380293	
miRBase	MIMAT0004620	mmu-let-7a-1-3p	sequence	LM380294	
miRBase	MIMAT0004621	mmu-let-7b-3p	sequence	LM380295	
miRBase	MIMAT0004622	mmu-let-7c-1-3p	sequence	LM380296	
miRBase	MIMAT0004623	mmu-let-7f-1-3p	sequence	LM380297	
miRBase	MIMAT0004624	mmu-miR-15a-3p	sequence	LM380298	
miRBase	MIMAT0004625	mmu-miR-16-1-3p	sequence	LM380299	
miRBase	MIMAT0004626	mmu-miR-18a-3p	sequence	LM380300	
miRBase	MIMAT0004627	mmu-miR-20a-3p	sequence	LM380301	
miRBase	MIMAT0004628	mmu-miR-21a-3p	sequence	LM380302	
miRBase	MIMAT0004629	mmu-miR-22-5p	sequence	LM380303	
miRBase	MIMAT0004630	mmu-miR-26b-3p	sequence	LM380304	
miRBase	MIMAT0004631	mmu-miR-29a-5p	sequence	LM380305	
miRBase	MIMAT0004632	mmu-miR-29c-5p	sequence	LM380306	
miRBase	MIMAT0004633	mmu-miR-27a-5p	sequence	LM380307	
miRBase	MIMAT0004634	mmu-miR-31-3p	sequence	LM380308	
miRBase	MIMAT0004635	mmu-miR-92a-2-5p	sequence	LM380309	
miRBase	MIMAT0004636	mmu-miR-93-3p	sequence	LM380310	
miRBase	MIMAT0004638	mmu-miR-323-5p	sequence	LM380311	
miRBase	MIMAT0004640	mmu-miR-325-3p	sequence	LM380312	
miRBase	MIMAT0004642	mmu-miR-330-5p	sequence	LM380313	
miRBase	MIMAT0004643	mmu-miR-331-5p	sequence	LM380314	
miRBase	MIMAT0004644	mmu-miR-337-5p	sequence	LM380315	
miRBase	MIMAT0004647	mmu-miR-338-5p	sequence	LM380316	
miRBase	MIMAT0004649	mmu-miR-339-3p	sequence	LM380317	
miRBase	MIMAT0004651	mmu-miR-340-5p	sequence	LM380318	
miRBase	MIMAT0004653	mmu-miR-342-5p	sequence	LM380319	
miRBase	MIMAT0004656	mmu-miR-345-3p	sequence	LM380320	
miRBase	MIMAT0004657	hsa-miR-200c-5p	sequence	LM380321	
miRBase	MIMAT0004658	hsa-miR-155-3p	sequence	LM380322	
miRBase	MIMAT0004659	mmu-miR-10a-3p	sequence	LM380323	
miRBase	MIMAT0004660	mmu-miR-19a-5p	sequence	LM380324	
miRBase	MIMAT0004661	mmu-miR-28a-3p	sequence	LM380325	
miRBase	MIMAT0004662	mmu-miR-139-3p	sequence	LM380326	
miRBase	MIMAT0004663	mmu-miR-200c-5p	sequence	LM380327	
miRBase	MIMAT0004664	mmu-miR-214-5p	sequence	LM380328	
miRBase	MIMAT0004665	mmu-miR-218-1-3p	sequence	LM380329	
miRBase	MIMAT0004666	mmu-miR-33-3p	sequence	LM380330	
miRBase	MIMAT0004667	mmu-miR-199b-3p	sequence	LM380331	
miRBase	MIMAT0004668	mmu-miR-138-1-3p	sequence	LM380332	
miRBase	MIMAT0004669	mmu-miR-125b-1-3p	sequence	LM380333	
miRBase	MIMAT0004670	mmu-miR-7a-1-3p	sequence	LM380334	
miRBase	MIMAT0004671	hsa-miR-194-3p	sequence	LM380335	
miRBase	MIMAT0004672	hsa-miR-106b-3p	sequence	LM380336	
miRBase	MIMAT0004673	hsa-miR-29c-5p	sequence	LM380337	
miRBase	MIMAT0004674	hsa-miR-30c-1-3p	sequence	LM380338	
miRBase	MIMAT0004675	hsa-miR-219a-2-3p	sequence	LM380339	
miRBase	MIMAT0004676	hsa-miR-34b-3p	sequence	LM380340	
miRBase	MIMAT0004677	hsa-miR-34c-3p	sequence	LM380341	
miRBase	MIMAT0004678	hsa-miR-99b-3p	sequence	LM380342	
miRBase	MIMAT0004679	hsa-miR-296-3p	sequence	LM380343	
miRBase	MIMAT0004680	hsa-miR-130b-5p	sequence	LM380344	
miRBase	MIMAT0004681	hsa-miR-26a-2-3p	sequence	LM380345	
miRBase	MIMAT0004682	hsa-miR-361-3p	sequence	LM380346	
miRBase	MIMAT0004683	hsa-miR-362-3p	sequence	LM380347	
miRBase	MIMAT0004684	mmu-miR-362-3p	sequence	LM380348	
miRBase	MIMAT0004688	hsa-miR-374a-3p	sequence	LM380349	
miRBase	MIMAT0004689	hsa-miR-377-5p	sequence	LM380350	
miRBase	MIMAT0004690	hsa-miR-379-3p	sequence	LM380351	
miRBase	MIMAT0004691	mmu-miR-382-3p	sequence	LM380352	
miRBase	MIMAT0004692	hsa-miR-340-5p	sequence	LM380353	
miRBase	MIMAT0004693	hsa-miR-330-5p	sequence	LM380354	
miRBase	MIMAT0004694	hsa-miR-342-5p	sequence	LM380355	
miRBase	MIMAT0004695	hsa-miR-337-5p	sequence	LM380356	
miRBase	MIMAT0004697	hsa-miR-151a-5p	sequence	LM380357	
miRBase	MIMAT0004698	hsa-miR-135b-3p	sequence	LM380358	
miRBase	MIMAT0004699	hsa-miR-148b-5p	sequence	LM380359	
miRBase	MIMAT0004700	hsa-miR-331-5p	sequence	LM380360	
miRBase	MIMAT0004701	hsa-miR-338-5p	sequence	LM380361	
miRBase	MIMAT0004702	hsa-miR-339-3p	sequence	LM380362	
miRBase	MIMAT0004703	hsa-miR-335-3p	sequence	LM380363	
miRBase	MIMAT0004704	mmu-miR-335-3p	sequence	LM380364	
miRBase	MIMAT0004745	mmu-miR-384-5p	sequence	LM380365	
miRBase	MIMAT0004746	mmu-miR-409-5p	sequence	LM380366	
miRBase	MIMAT0004747	mmu-miR-411-5p	sequence	LM380367	
miRBase	MIMAT0004748	hsa-miR-423-5p	sequence	LM380368	
miRBase	MIMAT0004749	hsa-miR-424-3p	sequence	LM380369	
miRBase	MIMAT0004750	mmu-miR-425-5p	sequence	LM380370	
miRBase	MIMAT0004751	hsa-miR-18b-3p	sequence	LM380371	
miRBase	MIMAT0004752	hsa-miR-20b-3p	sequence	LM380372	
miRBase	MIMAT0004753	mmu-miR-431-3p	sequence	LM380373	
miRBase	MIMAT0004757	hsa-miR-431-3p	sequence	LM380374	
miRBase	MIMAT0004758	mmu-miR-463-3p	sequence	LM380375	
miRBase	MIMAT0004759	mmu-miR-466a-5p	sequence	LM380376	
miRBase	MIMAT0004760	mmu-miR-470-3p	sequence	LM380377	
miRBase	MIMAT0004761	hsa-miR-483-5p	sequence	LM380378	
miRBase	MIMAT0004762	hsa-miR-486-3p	sequence	LM380379	
miRBase	MIMAT0004763	hsa-miR-488-3p	sequence	LM380380	
miRBase	MIMAT0004764	hsa-miR-490-5p	sequence	LM380381	
miRBase	MIMAT0004765	hsa-miR-491-3p	sequence	LM380382	
miRBase	MIMAT0004766	hsa-miR-146b-3p	sequence	LM380383	
miRBase	MIMAT0004767	hsa-miR-193b-5p	sequence	LM380384	
miRBase	MIMAT0004768	hsa-miR-497-3p	sequence	LM380385	
miRBase	MIMAT0004770	hsa-miR-516a-5p	sequence	LM380386	
miRBase	MIMAT0004773	hsa-miR-500a-5p	sequence	LM380387	
miRBase	MIMAT0004774	hsa-miR-501-3p	sequence	LM380388	
miRBase	MIMAT0004775	hsa-miR-502-3p	sequence	LM380389	
miRBase	MIMAT0004776	hsa-miR-505-5p	sequence	LM380390	
miRBase	MIMAT0004777	hsa-miR-513a-3p	sequence	LM380391	
miRBase	MIMAT0004778	hsa-miR-508-5p	sequence	LM380392	
miRBase	MIMAT0004779	hsa-miR-509-5p	sequence	LM380393	
miRBase	MIMAT0004780	hsa-miR-532-3p	sequence	LM380394	
miRBase	MIMAT0004781	mmu-miR-532-3p	sequence	LM380395	
miRBase	MIMAT0004782	mmu-miR-483-5p	sequence	LM380396	
miRBase	MIMAT0004784	hsa-miR-455-3p	sequence	LM380397	
miRBase	MIMAT0004785	hsa-miR-545-5p	sequence	LM380398	
miRBase	MIMAT0004786	mmu-miR-540-5p	sequence	LM380399	
miRBase	MIMAT0004788	mmu-miR-20b-3p	sequence	LM380400	
miRBase	MIMAT0004789	mmu-miR-450a-2-3p	sequence	LM380401	
miRBase	MIMAT0004790	mmu-miR-503-3p	sequence	LM380402	
miRBase	MIMAT0004792	hsa-miR-92b-5p	sequence	LM380403	
miRBase	MIMAT0004793	hsa-miR-556-3p	sequence	LM380404	
miRBase	MIMAT0004794	hsa-miR-551b-5p	sequence	LM380405	
miRBase	MIMAT0004795	hsa-miR-574-5p	sequence	LM380406	
miRBase	MIMAT0004796	hsa-miR-576-3p	sequence	LM380407	
miRBase	MIMAT0004797	hsa-miR-582-3p	sequence	LM380408	
miRBase	MIMAT0004798	hsa-miR-548b-5p	sequence	LM380409	
miRBase	MIMAT0004799	hsa-miR-589-5p	sequence	LM380410	
miRBase	MIMAT0004800	hsa-miR-550a-5p	sequence	LM380411	
miRBase	MIMAT0004801	hsa-miR-590-3p	sequence	LM380412	
miRBase	MIMAT0004804	hsa-miR-615-5p	sequence	LM380413	
miRBase	MIMAT0004805	hsa-miR-616-3p	sequence	LM380414	
miRBase	MIMAT0004806	hsa-miR-548c-5p	sequence	LM380415	
miRBase	MIMAT0004807	hsa-miR-624-3p	sequence	LM380416	
miRBase	MIMAT0004808	hsa-miR-625-3p	sequence	LM380417	
miRBase	MIMAT0004809	hsa-miR-628-5p	sequence	LM380418	
miRBase	MIMAT0004810	hsa-miR-629-5p	sequence	LM380419	
miRBase	MIMAT0004811	hsa-miR-33b-3p	sequence	LM380420	
miRBase	MIMAT0004812	hsa-miR-548d-5p	sequence	LM380421	
miRBase	MIMAT0004813	hsa-miR-411-3p	sequence	LM380422	
miRBase	MIMAT0004814	hsa-miR-654-3p	sequence	LM380423	
miRBase	MIMAT0004819	hsa-miR-671-3p	sequence	LM380424	
miRBase	MIMAT0004820	mmu-miR-744-3p	sequence	LM380425	
miRBase	MIMAT0004821	mmu-miR-671-3p	sequence	LM380426	
miRBase	MIMAT0004822	mmu-miR-770-5p	sequence	LM380427	
miRBase	MIMAT0004823	mmu-miR-666-3p	sequence	LM380428	
miRBase	MIMAT0004824	mmu-miR-673-3p	sequence	LM380429	
miRBase	MIMAT0004825	mmu-miR-423-5p	sequence	LM380430	
miRBase	MIMAT0004826	mmu-miR-146b-3p	sequence	LM380431	
miRBase	MIMAT0004827	mmu-miR-297b-3p	sequence	LM380432	
miRBase	MIMAT0004828	mmu-miR-708-5p	sequence	LM380433	
miRBase	MIMAT0004837	mmu-miR-615-5p	sequence	LM380434	
miRBase	MIMAT0004838	mmu-miR-742-5p	sequence	LM380435	
miRBase	MIMAT0004839	mmu-miR-743b-5p	sequence	LM380436	
