Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
TAIR	228439	AT1G57230	sequence	CP002684	
TAIR	228440	AT1G57220	sequence	CP002684	
TAIR	228441	AT1G57200	sequence	CP002684	
TAIR	228442	AT1G57190	sequence	CP002684	
TAIR	228443	AT1G57170	sequence	CP002684	
TAIR	228444	AT1G57160	sequence	CP002684	
TAIR	228445	AT1G57140	sequence	CP002684	
TAIR	228446	AT1G57130	sequence	CP002684	
TAIR	228447	AT1G57110	sequence	CP002684	
TAIR	228448	AT1G57510	sequence	CP002684	
TAIR	228449	AT1G57480	sequence	CP002684	
TAIR	228450	AT1G57450	sequence	CP002684	
TAIR	228451	AT1G57420	sequence	CP002684	
TAIR	228452	AT1G57390	sequence	CP002684	
TAIR	228453	AT1G57360	sequence	CP002684	
TAIR	228454	AT1G57330	sequence	CP002684	
TAIR	228455	AT1G57300	sequence	CP002684	
TAIR	228456	AT1G57240	sequence	CP002684	
TAIR	228457	AT1G57270	sequence	CP002684	
TAIR	228458	AT1G57210	sequence	CP002684	
TAIR	228459	AT1G57180	sequence	CP002684	
TAIR	228460	AT1G57150	sequence	CP002684	
TAIR	228461	AT1G57120	sequence	CP002684	
TAIR	228462	AT1G57090	sequence	CP002684	
TAIR	228463	AT1G57060	sequence	CP002684	
TAIR	228464	AT1G57030	sequence	CP002684	
TAIR	228465	AT1G57000	sequence	CP002684	
TAIR	228466	AT1G56970	sequence	CP002684	
TAIR	228467	AT1G57530	sequence	CP002684	
TAIR	228468	AT1G57100	sequence	CP002684	
TAIR	228469	AT1G57520	sequence	CP002684	
TAIR	228470	AT1G57080	sequence	CP002684	
TAIR	228471	AT1G57500	sequence	CP002684	
TAIR	228472	AT1G57070	sequence	CP002684	
TAIR	228473	AT1G57490	sequence	CP002684	
TAIR	228474	AT1G57470	sequence	CP002684	
TAIR	228475	AT1G57050	sequence	CP002684	
TAIR	228476	AT1G57460	sequence	CP002684	
TAIR	228477	AT1G57040	sequence	CP002684	
TAIR	228478	AT1G57440	sequence	CP002684	
TAIR	228479	AT1G57020	sequence	CP002684	
TAIR	228480	AT1G57430	sequence	CP002684	
TAIR	228481	AT1G57010	sequence	CP002684	
TAIR	228482	AT1G57410	sequence	CP002684	
TAIR	228483	AT1G56990	sequence	CP002684	
TAIR	228484	AT1G56980	sequence	CP002684	
TAIR	228485	AT1G56960	sequence	CP002684	
TAIR	228486	AT1G56940	sequence	CP002684	
TAIR	228487	AT1G56910	sequence	CP002684	
TAIR	228488	AT1G56880	sequence	CP002684	
TAIR	228489	AT1G56850	sequence	CP002684	
TAIR	228490	AT1G56820	sequence	CP002684	
TAIR	228491	AT1G56790	sequence	CP002684	
TAIR	228492	AT1G56760	sequence	CP002684	
TAIR	228493	AT1G56730	sequence	CP002684	
TAIR	228497	AT1G30430	sequence	CP002684	
TAIR	228500	AT1G49020	sequence	CP002684	
TAIR	228501	AT1G43820	sequence	CP002684	
TAIR	228502	AT1G31110	sequence	CP002684	
TAIR	228504	AT1G29210	sequence	CP002684	
TAIR	228506	AT1G72780	sequence	CP002684	
TAIR	228510	AT1G20820	sequence	CP002684	
TAIR	228513	AT1G50100	sequence	CP002684	
TAIR	228514	AT1G50070	sequence	CP002684	
TAIR	228516	AT1G63510	sequence	CP002684	
TAIR	228518	AT1G73900	sequence	CP002684	
TAIR	228520	AT1G13010	sequence	CP002684	
TAIR	228521	AT1G13240	sequence	CP002684	
TAIR	228523	AT1G78250	sequence	CP002684	
TAIR	228526	AT1G16450	sequence	CP002684	
TAIR	228528	AT1G06880	sequence	CP002684	
TAIR	228529	AT1G06860	sequence	CP002684	
TAIR	228530	AT1G69130	sequence	CP002684	
TAIR	228533	AT1G32385	sequence	CP002684	
TAIR	228534	AT1G80430	sequence	CP002684	
TAIR	228535	AT1G20420	sequence	CP002684	
TAIR	228536	AT1G12510	sequence	CP002684	
TAIR	228537	AT1G12590	sequence	CP002684	
TAIR	228538	AT1G18820	sequence	CP002684	
TAIR	228540	AT1G01270	sequence	CP002684	
TAIR	228541	AT1G32620	sequence	CP002684	
TAIR	228545	AT1G36350	sequence	CP002684	
TAIR	228546	AT1G08950	sequence	CP002684	
TAIR	228547	AT1G08870	sequence	CP002684	
TAIR	228548	AT1G09110	sequence	CP002684	
TAIR	228550	AT1G60580	sequence	CP002684	
TAIR	228552	AT1G61880	sequence	CP002684	
TAIR	228553	AT1G61910	sequence	CP002684	
TAIR	228554	AT1G21800	sequence	CP002684	
TAIR	228556	AT1G75070	sequence	CP002684	
TAIR	228557	AT1G52170	sequence	CP002684	
TAIR	228560	AT1G15090	sequence	CP002684	
TAIR	228561	AT1G15450	sequence	CP002684	
TAIR	228567	AT1G10440	sequence	CP002684	
TAIR	228571	AT1G77190	sequence	CP002684	
TAIR	228573	AT1G02600	sequence	CP002684	
TAIR	228574	AT1G02480	sequence	CP002684	
TAIR	228577	AT1G22320	sequence	CP002684	
TAIR	228578	AT1G15650	sequence	CP002684	
TAIR	228583	AT1G30830	sequence	CP002684	
TAIR	228586	AT1G11010	sequence	CP002684	
TAIR	228587	AT1G11030	sequence	CP002684	
TAIR	228590	AT1G04720	sequence	CP002684	
TAIR	228591	AT1G26490	sequence	CP002684	
TAIR	228592	AT1G26430	sequence	CP002684	
TAIR	228594	AT1G20210	sequence	CP002684	
TAIR	228595	AT1G20170	sequence	CP002684	
TAIR	228596	AT1G20040	sequence	CP002684	
TAIR	228597	AT1G20015	sequence	CP002684	
TAIR	228599	AT1G05980	sequence	CP002684	
TAIR	228601	AT1G54670	sequence	CP002684	
TAIR	228604	AT1G24080	sequence	CP002684	
TAIR	228606	AT1G08240	sequence	CP002684	
TAIR	228607	AT1G11550	sequence	CP002684	
TAIR	228609	AT1G16100	sequence	CP002684	
TAIR	228615	AT1G05390	sequence	CP002684	
TAIR	228618	AT1G59570	sequence	CP002684	
TAIR	228619	AT1G75970	sequence	CP002684	
TAIR	228620	AT1G76000	sequence	CP002684	
TAIR	228624	AT1G77560	sequence	CP002684	
TAIR	228627	AT1G69000	sequence	CP002684	
TAIR	228628	AT1G68950	sequence	CP002684	
TAIR	228629	AT1G68970	sequence	CP002684	
TAIR	228632	AT1G61020	sequence	CP002684	
TAIR	228633	AT1G60910	sequence	CP002684	
TAIR	228636	AT1G57710	sequence	CP002684	
TAIR	228641	AT1G79300	sequence	CP002684	
TAIR	228642	AT1G79240	sequence	CP002684	
TAIR	228643	AT1G79290	sequence	CP002684	
TAIR	228644	AT2G27560	sequence	CP002685	
TAIR	228645	AT2G01160	sequence	CP002685	
TAIR	228649	AT2G39600	sequence	CP002685	
TAIR	228650	AT2G39610	sequence	CP002685	
TAIR	228652	AT2G25400	sequence	CP002685	
TAIR	228655	AT2G43300	sequence	CP002685	
TAIR	228656	AT2G43137	sequence	CP002685	
TAIR	228657	AT2G43138	sequence	CP002685	
TAIR	228658	AT2G43141	sequence	CP002685	
TAIR	228659	AT2G43139	sequence	CP002685	
TAIR	228662	AT2G22580	sequence	CP002685	
TAIR	228663	AT2G22380	sequence	CP002685	
TAIR	228666	AT2G47100	sequence	CP002685	
TAIR	228668	AT2G27850	sequence	CP002685	
TAIR	228671	AT2G16240	sequence	CP002685	
TAIR	228673	AT2G29520	sequence	CP002685	
TAIR	228675	AT2G47740	sequence	CP002685	
TAIR	228678	AT2G03790	sequence	CP002685	
TAIR	228679	AT2G03660	sequence	CP002685	
TAIR	228680	AT2G03700	sequence	CP002685	
TAIR	228683	AT2G15950	sequence	CP002685	
TAIR	228684	AT2G34950	sequence	CP002685	
TAIR	228686	AT2G36510	sequence	CP002685	
TAIR	228687	AT2G36520	sequence	CP002685	
TAIR	228688	AT2G36600	sequence	CP002685	
TAIR	228690	AT2G23020	sequence	CP002685	
TAIR	228691	AT2G32110	sequence	CP002685	
TAIR	228692	AT2G42970	sequence	CP002685	
TAIR	228703	AT2G33140	sequence	CP002685	
TAIR	228704	AT2G23650	sequence	CP002685	
TAIR	228716	AT2G21700	sequence	CP002685	
TAIR	228717	AT2G21570	sequence	CP002685	
TAIR	228718	AT2G21670	sequence	CP002685	
TAIR	228719	AT2G36280	sequence	CP002685	
TAIR	228721	AT2G21360	sequence	CP002685	
TAIR	228723	AT2G44320	sequence	CP002685	
TAIR	228724	AT2G45390	sequence	CP002685	
TAIR	228725	AT2G33650	sequence	CP002685	
TAIR	228726	AT2G33660	sequence	CP002685	
TAIR	228728	AT2G20721	sequence	CP002685	
TAIR	228729	AT2G20722	sequence	CP002685	
TAIR	228730	AT2G20723	sequence	CP002685	
TAIR	228731	AT2G17295	sequence	CP002685	
TAIR	228735	AT2G21760	sequence	CP002685	
TAIR	228737	AT2G30850	sequence	CP002685	
TAIR	228739	AT2G28730	sequence	CP002685	
TAIR	228740	AT2G28770	sequence	CP002685	
TAIR	228742	AT2G36140	sequence	CP002685	
TAIR	228743	AT2G36150	sequence	CP002685	
TAIR	228746	AT2G42420	sequence	CP002685	
TAIR	228752	AT2G17810	sequence	CP002685	
TAIR	228753	AT2G33950	sequence	CP002685	
TAIR	228754	AT2G33960	sequence	CP002685	
TAIR	228755	AT2G33970	sequence	CP002685	
TAIR	228756	AT2G33890	sequence	CP002685	
TAIR	228757	AT2G33900	sequence	CP002685	
TAIR	228758	AT2G33910	sequence	CP002685	
TAIR	228759	AT2G33920	sequence	CP002685	
TAIR	228760	AT2G33930	sequence	CP002685	
TAIR	228761	AT2G33940	sequence	CP002685	
TAIR	228762	AT2G45020	sequence	CP002685	
TAIR	228764	AT2G22110	sequence	CP002685	
TAIR	228765	AT2G02900	sequence	CP002685	
TAIR	228767	AT2G26090	sequence	CP002685	
TAIR	228773	AT2G36860	sequence	CP002685	
TAIR	228781	AT2G35742	sequence	CP002685	
TAIR	228782	AT2G35744	sequence	CP002685	
TAIR	228783	AT2G35747	sequence	CP002685	
TAIR	228786	AT2G05765	sequence	CP002685	
TAIR	228787	AT2G22280	sequence	CP002685	
TAIR	228788	AT2G22220	sequence	CP002685	
TAIR	228789	AT2G30190	sequence	CP002685	
TAIR	228790	AT2G30180	sequence	CP002685	
TAIR	228791	AT2G24380	sequence	CP002685	
TAIR	228792	AT2G39860	sequence	CP002685	
TAIR	228797	AT2G18310	sequence	CP002685	
TAIR	228801	AT2G35382	sequence	CP002685	
TAIR	228802	AT2G35384	sequence	CP002685	
TAIR	228803	AT2G35387	sequence	CP002685	
TAIR	228805	AT2G46120	sequence	CP002685	
TAIR	228808	AT2G35220	sequence	CP002685	
TAIR	228810	AT2G03490	sequence	CP002685	
TAIR	228813	AT2G30450	sequence	CP002685	
TAIR	228814	AT2G42020	sequence	CP002685	
TAIR	228819	AT2G02600	sequence	CP002685	
TAIR	228821	AT2G38030	sequence	CP002685	
TAIR	228822	AT2G29030	sequence	CP002685	
TAIR	228829	AT3G50825	sequence	CP002686	
TAIR	228848	AT3G58193	sequence	CP002686	
TAIR	228849	AT3G58196	sequence	CP002686	
TAIR	228851	AT3G27865	sequence	CP002686	
TAIR	228879	AT3G14475	sequence	CP002686	
TAIR	228884	AT3G24612	sequence	CP002686	
TAIR	228891	AT3G13525	sequence	CP002686	
TAIR	228893	AT3G21805	sequence	CP002686	
TAIR	228906	AT3G47342	sequence	CP002686	
TAIR	228907	AT3G47347	sequence	CP002686	
TAIR	228908	AT3G47348	sequence	CP002686	
TAIR	228909	AT3G01313	sequence	CP002686	
TAIR	228910	AT3G01316	sequence	CP002686	
TAIR	228962	AT4G13245	sequence	CP002687	
TAIR	228988	AT4G03295	sequence	CP002687	
TAIR	229046	AT4G26365	sequence	CP002687	
TAIR	229055	AT4G02555	sequence	CP002687	
TAIR	229076	AT4G39361	sequence	CP002687	
TAIR	229077	AT4G39363	sequence	CP002687	
TAIR	229078	AT4G39364	sequence	CP002687	
TAIR	229079	AT4G39366	sequence	CP002687	
TAIR	229141	AT5G66562	sequence	CP002688	
TAIR	229142	AT5G66564	sequence	CP002688	
TAIR	229143	AT5G66567	sequence	CP002688	
TAIR	229149	AT5G44286	sequence	CP002688	
TAIR	229233	AT5G58595	sequence	CP002688	
TAIR	229242	AT5G13225	sequence	CP002688	
TAIR	26562	AT2G18440	sequence	CP002685	
TAIR	31413	AT2G27400	sequence	CP002685	
TAIR	33090	AT2G45780	sequence	CP002685	
TAIR	37797	AT3G27990	sequence	CP002686	
TAIR	500229783	AT5G57735	sequence	CP002688	
TAIR	500230854	AT2G30115	sequence	CP002685	
