Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
tmRNA-Website	Paeni_macer		sequence	HG789990	
tmRNA-Website	Paeni_macer		sequence	HG528726	
tmRNA-Website	Paeni_mucil_3016		sequence	HG520706	
tmRNA-Website	Paeni_mucil_3016		sequence	HG782567	
tmRNA-Website	Paeni_mucil_KNP414		sequence	HG782565	
tmRNA-Website	Paeni_mucil_KNP414		sequence	HG782566	
tmRNA-Website	Paeni_mucil_KNP414		sequence	HG520705	
tmRNA-Website	Paeni_mucil_KNP414		sequence	HG520704	
tmRNA-Website	Paeni_polym_E681		sequence	HG526528	
tmRNA-Website	Paeni_polym_E681		sequence	HG788389	
tmRNA-Website	Paeni_polym_SC2		sequence	HG526527	
tmRNA-Website	Paeni_polym_SC2		sequence	HG526526	
tmRNA-Website	Paeni_polym_SC2		sequence	HG788387	
tmRNA-Website	Paeni_polym_SC2		sequence	HG788388	
tmRNA-Website	Paeni_sp_JDR2		sequence	HG526524	
tmRNA-Website	Paeni_sp_JDR2		sequence	HG788385	
tmRNA-Website	Paeni_sp_Y412MC		sequence	HG788438	
tmRNA-Website	Paeni_sp_Y412MC		sequence	HG526577	
tmRNA-Website	Paeni_terra_HPL003		sequence	HG526525	
tmRNA-Website	Paeni_terra_HPL003		sequence	HG788386	
tmRNA-Website	Palud_propi_WB4		sequence	HG525229	
tmRNA-Website	Palud_propi_WB4		sequence	HG787090	
tmRNA-Website	Panto_anana_AJ1335		sequence	HG523184	
tmRNA-Website	Panto_anana_AJ1335		sequence	HG785045	
tmRNA-Website	Panto_anana_AJ1335		sequence	HG785046	
tmRNA-Website	Panto_anana_AJ1335		sequence	HG523185	
tmRNA-Website	Panto_anana_LMG201		sequence	HG523182	
tmRNA-Website	Panto_anana_LMG201		sequence	HG523183	
tmRNA-Website	Panto_anana_LMG201		sequence	HG785043	
tmRNA-Website	Panto_anana_LMG201		sequence	HG785044	
tmRNA-Website	Panto_anana_LMG534		sequence	HG785049	
tmRNA-Website	Panto_anana_LMG534		sequence	HG785048	
tmRNA-Website	Panto_anana_LMG534		sequence	HG785047	
tmRNA-Website	Panto_anana_LMG534		sequence	HG523188	
tmRNA-Website	Panto_anana_LMG534		sequence	HG523187	
tmRNA-Website	Panto_anana_LMG534		sequence	HG523186	
tmRNA-Website	Panto_sp_At9b		sequence	HG785042	
tmRNA-Website	Panto_sp_At9b		sequence	HG523181	
tmRNA-Website	Panto_stewa_DC283		sequence	HG785050	
tmRNA-Website	Panto_stewa_DC283		sequence	HG523189	
tmRNA-Website	Panto_vagan_C91		sequence	HG522725	
tmRNA-Website	Panto_vagan_C91		sequence	HG784586	
tmRNA-Website	Parab_dista_8503		sequence	HG520749	
tmRNA-Website	Parab_dista_8503		sequence	HG520747	
tmRNA-Website	Parab_dista_8503		sequence	HG520746	
tmRNA-Website	Parab_dista_8503		sequence	HG520745	
tmRNA-Website	Parab_dista_8503		sequence	HG520744	
tmRNA-Website	Parab_dista_8503		sequence	HG520748	
tmRNA-Website	Parab_dista_8503		sequence	HG782600	
tmRNA-Website	Parab_dista_8503		sequence	HG782601	
tmRNA-Website	Parab_dista_8503		sequence	HG782602	
tmRNA-Website	Parab_dista_8503		sequence	HG782603	
tmRNA-Website	Parab_dista_8503		sequence	HG782604	
tmRNA-Website	Parab_dista_8503		sequence	HG782605	
tmRNA-Website	Parab_dista_8503		sequence	HG782606	
tmRNA-Website	Parab_dista_8503		sequence	HG782607	
tmRNA-Website	Parab_dista_8503		sequence	HG782608	
tmRNA-Website	Parab_dista_8503		sequence	HG782609	
tmRNA-Website	Parab_dista_8503		sequence	HG782610	
tmRNA-Website	Parab_dista_8503		sequence	HG782598	
tmRNA-Website	Parab_dista_8503		sequence	HG782599	
tmRNA-Website	Parab_dista_8503		sequence	HG520737	
tmRNA-Website	Parab_dista_8503		sequence	HG520738	
tmRNA-Website	Parab_dista_8503		sequence	HG520739	
tmRNA-Website	Parab_dista_8503		sequence	HG520740	
tmRNA-Website	Parab_dista_8503		sequence	HG520741	
tmRNA-Website	Parab_dista_8503		sequence	HG520742	
tmRNA-Website	Parab_dista_8503		sequence	HG520743	
tmRNA-Website	Parac_acant_UV7		sequence	HG788960	
tmRNA-Website	Parac_acant_UV7		sequence	HG527099	
tmRNA-Website	Parac_denit_PD1222		sequence	HG791644	
tmRNA-Website	Parac_denit_PD1222		sequence	HG528639	
tmRNA-Website	Parac_denit_PD1222		sequence	HG791643	
tmRNA-Website	Parvi_lavam_DS1		sequence	HG518828	
tmRNA-Website	Parvi_lavam_DS1		sequence	HG790126	
tmRNA-Website	Parvi_lavam_DS1		sequence	HG790127	
tmRNA-Website	Parvu_bermu_HTCC25		sequence	HG790101	
tmRNA-Website	Parvu_bermu_HTCC25		sequence	HG518815	
tmRNA-Website	Parvu_bermu_HTCC25		sequence	HG790102	
tmRNA-Website	Paste_multo_36950		sequence	HG784743	
tmRNA-Website	Paste_multo_36950		sequence	HG522881	
tmRNA-Website	Paste_multo_36950		sequence	HG522880	
tmRNA-Website	Paste_multo_36950		sequence	HG522879	
tmRNA-Website	Paste_multo_36950		sequence	HG522878	
tmRNA-Website	Paste_multo_36950		sequence	HG522877	
tmRNA-Website	Paste_multo_36950		sequence	HG522876	
tmRNA-Website	Paste_multo_36950		sequence	HG522882	
tmRNA-Website	Paste_multo_36950		sequence	HG784742	
tmRNA-Website	Paste_multo_36950		sequence	HG784741	
tmRNA-Website	Paste_multo_36950		sequence	HG784737	
tmRNA-Website	Paste_multo_36950		sequence	HG784738	
tmRNA-Website	Paste_multo_36950		sequence	HG784739	
tmRNA-Website	Paste_multo_36950		sequence	HG784740	
tmRNA-Website	Paste_multo_HN06		sequence	HG522838	
tmRNA-Website	Paste_multo_HN06		sequence	HG522839	
tmRNA-Website	Paste_multo_HN06		sequence	HG784699	
tmRNA-Website	Paste_multo_HN06		sequence	HG784700	
tmRNA-Website	Paste_multo_HN06		sequence	HG784701	
tmRNA-Website	Paste_multo_HN06		sequence	HG522840	
tmRNA-Website	Paste_multo_Pm70		sequence	HG784697	
tmRNA-Website	Paste_multo_Pm70		sequence	HG784698	
tmRNA-Website	Paste_multo_Pm70		sequence	HG522836	
tmRNA-Website	Paste_multo_Pm70		sequence	HG522837	
tmRNA-Website	Pavlo_luthe		sequence	HG525228	
tmRNA-Website	Pavlo_luthe		sequence	HG787089	
tmRNA-Website	Pecto_atros_SCRI10		sequence	HG523204	
tmRNA-Website	Pecto_atros_SCRI10		sequence	HG523203	
tmRNA-Website	Pecto_atros_SCRI10		sequence	HG785064	
tmRNA-Website	Pecto_atros_SCRI10		sequence	HG523202	
tmRNA-Website	Pecto_atros_SCRI10		sequence	HG785063	
tmRNA-Website	Pecto_atros_SCRI10		sequence	HG785065	
tmRNA-Website	Pecto_carot_PC1		sequence	HG785062	
tmRNA-Website	Pecto_carot_PC1		sequence	HG523201	
tmRNA-Website	Pecto_carot_WPP14		sequence	HG785070	
tmRNA-Website	Pecto_carot_WPP14		sequence	HG523208	
tmRNA-Website	Pecto_carot_WPP14		sequence	HG523209	
tmRNA-Website	Pecto_carot_WPP14		sequence	HG785069	
tmRNA-Website	Pecto_wasab_WPP163		sequence	HG523207	
tmRNA-Website	Pecto_wasab_WPP163		sequence	HG785066	
tmRNA-Website	Pecto_wasab_WPP163		sequence	HG523205	
tmRNA-Website	Pecto_wasab_WPP163		sequence	HG785067	
tmRNA-Website	Pecto_wasab_WPP163		sequence	HG523206	
tmRNA-Website	Pecto_wasab_WPP163		sequence	HG785068	
tmRNA-Website	Pedio_claus_BAA344		sequence	HG789044	
tmRNA-Website	Pedio_claus_BAA344		sequence	HG527183	
tmRNA-Website	Pedio_pento_25745		sequence	HG527887	
tmRNA-Website	Pedio_pento_25745		sequence	HG789748	
tmRNA-Website	Pedob_hepar_2366		sequence	HG521982	
tmRNA-Website	Pedob_hepar_2366		sequence	HG783842	
tmRNA-Website	Pedob_hepar_2366		sequence	HG783843	
tmRNA-Website	Pedob_hepar_2366		sequence	HG521981	
tmRNA-Website	Pedob_salta_12145		sequence	HG527145	
tmRNA-Website	Pedob_salta_12145		sequence	HG527146	
tmRNA-Website	Pedob_salta_12145		sequence	HG789007	
tmRNA-Website	Pedob_salta_12145		sequence	HG789006	
tmRNA-Website	Pelag_halot_B2		sequence	HG518833	
tmRNA-Website	Pelag_halot_B2		sequence	HG790136	
tmRNA-Website	Pelag_halot_B2		sequence	HG790137	
tmRNA-Website	Pelag_sp_IMCC90		sequence	HG791666	
tmRNA-Website	Pelag_sp_IMCC90		sequence	HG791667	
tmRNA-Website	Pelag_sp_IMCC90		sequence	HG791672	
tmRNA-Website	Pelag_sp_IMCC90		sequence	HG791668	
tmRNA-Website	Pelag_sp_IMCC90		sequence	HG528651	
tmRNA-Website	Pelag_sp_IMCC90		sequence	HG791669	
tmRNA-Website	Pelag_sp_IMCC90		sequence	HG528653	
tmRNA-Website	Pelag_sp_IMCC90		sequence	HG528654	
tmRNA-Website	Pelag_sp_IMCC90		sequence	HG791671	
tmRNA-Website	Pelag_sp_IMCC90		sequence	HG791670	
tmRNA-Website	Pelag_sp_IMCC90		sequence	HG528652	
tmRNA-Website	Pelag_ubiqu_HTCC10		sequence	HG791657	
tmRNA-Website	Pelag_ubiqu_HTCC10		sequence	HG791656	
tmRNA-Website	Pelag_ubiqu_HTCC10		sequence	HG791655	
tmRNA-Website	Pelag_ubiqu_HTCC10		sequence	HG791654	
tmRNA-Website	Pelag_ubiqu_HTCC10		sequence	HG791653	
tmRNA-Website	Pelag_ubiqu_HTCC10		sequence	HG528646	
tmRNA-Website	Pelag_ubiqu_HTCC10		sequence	HG528644	
tmRNA-Website	Pelag_ubiqu_HTCC10		sequence	HG528645	
tmRNA-Website	Pelob_carbi_2380		sequence	HG788474	
tmRNA-Website	Pelob_carbi_2380		sequence	HG526613	
tmRNA-Website	Pelob_propi_2379		sequence	HG788731	
tmRNA-Website	Pelob_propi_2379		sequence	HG526870	
tmRNA-Website	Pelod_phaeo_BU1		sequence	HG520724	
tmRNA-Website	Pelod_phaeo_BU1		sequence	HG782585	
tmRNA-Website	Pelot_therm_SI		sequence	HG787818	
tmRNA-Website	Pelot_therm_SI		sequence	HG525957	
tmRNA-Website	Perse_marin_EXH1		sequence	HG787728	
tmRNA-Website	Perse_marin_EXH1		sequence	HG525867	
tmRNA-Website	Petro_mobil_SJ95		sequence	HG519316	
tmRNA-Website	Petro_mobil_SJ95		sequence	HG781177	
tmRNA-Website	Phaeo_galla_17395		sequence	HG528643	
tmRNA-Website	Phaeo_galla_17395		sequence	HG791651	
tmRNA-Website	Phaeo_galla_17395		sequence	HG791652	
tmRNA-Website	Phaeo_galla_210		sequence	HG528642	
tmRNA-Website	Phaeo_galla_210		sequence	HG791649	
tmRNA-Website	Phaeo_galla_210		sequence	HG791650	
tmRNA-Website	Pheny_zucin_HLK1		sequence	HG791543	
tmRNA-Website	Pheny_zucin_HLK1		sequence	HG528589	
tmRNA-Website	Pheny_zucin_HLK1		sequence	HG791544	
tmRNA-Website	Photo_asymb_43949		sequence	HG522915	
tmRNA-Website	Photo_asymb_43949		sequence	HG784776	
tmRNA-Website	Photo_asymb_43949		sequence	HG784777	
tmRNA-Website	Photo_asymb_43949		sequence	HG522916	
tmRNA-Website	Photo_lumin_TTO1		sequence	HG522884	
tmRNA-Website	Photo_lumin_TTO1		sequence	HG784745	
tmRNA-Website	Photo_lumin_TTO1		sequence	HG784744	
tmRNA-Website	Photo_lumin_TTO1		sequence	HG522883	
tmRNA-Website	Photo_phosp		sequence	HG528778	
tmRNA-Website	Photo_phosp		sequence	HG790042	
tmRNA-Website	Photo_profu_SS9		sequence	HG784320	
tmRNA-Website	Photo_profu_SS9		sequence	HG522458	
tmRNA-Website	Photo_profu_SS9		sequence	HG522459	
tmRNA-Website	Photo_profu_SS9		sequence	HG522460	
tmRNA-Website	Photo_profu_SS9		sequence	HG784321	
tmRNA-Website	Photo_profu_SS9		sequence	HG784319	
tmRNA-Website	Phyci_mikur_NBR102		sequence	HG783488	
tmRNA-Website	Phyci_mikur_NBR102		sequence	HG521627	
tmRNA-Website	Phyto_alni_SCRP2		sequence	HG528857	
tmRNA-Website	Phyto_alni_SCRP2		sequence	HG528856	
tmRNA-Website	Phyto_alni_SCRP2		sequence	HG791791	
tmRNA-Website	Phyto_alni_SCRP2		sequence	HG791790	
tmRNA-Website	Phyto_alni_SCRP2		sequence	HG791789	
tmRNA-Website	Phyto_alni_SCRP2		sequence	HG791792	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG791926	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG791925	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG791924	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG791923	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG791922	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG791921	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG791920	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG791919	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG791918	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG791917	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG528925	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG528922	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG528923	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG791928	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG791927	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG528924	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG528921	
tmRNA-Website	Phyto_andin_EC3425		sequence	HG528920	
tmRNA-Website	Phyto_austr		sequence	HG527122	
tmRNA-Website	Phyto_austr		sequence	HG788984	
tmRNA-Website	Phyto_austr		sequence	HG788983	
tmRNA-Website	Phyto_austr		sequence	HG527123	
tmRNA-Website	Phyto_cacto_IMI296		sequence	HG528919	
tmRNA-Website	Phyto_cacto_IMI296		sequence	HG791915	
tmRNA-Website	Phyto_cacto_IMI296		sequence	HG791916	
tmRNA-Website	Phyto_capsi_IMI352		sequence	HG790064	
tmRNA-Website	Phyto_capsi_IMI352		sequence	HG518794	
tmRNA-Website	Phyto_capsi_IMI352		sequence	HG790065	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791761	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791762	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791763	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791764	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791765	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791766	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791767	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791768	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791769	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791770	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791771	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791772	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791773	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791774	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791775	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791776	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791777	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791778	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791779	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791780	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791691	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791692	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791693	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791694	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791695	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791696	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791697	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791698	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791699	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791700	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791701	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791702	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791703	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791704	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791705	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791706	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791707	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791708	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791709	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791710	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791711	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791712	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791713	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791714	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791715	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791716	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791717	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791718	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791719	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791720	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791721	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791722	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791723	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791724	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791725	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791726	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791727	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791728	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791729	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791730	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791731	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791732	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791733	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791734	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791735	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791736	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791737	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791738	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791739	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791740	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791741	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791742	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791743	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791744	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791745	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791746	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791747	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791748	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791749	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791750	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791751	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791752	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791753	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791754	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791755	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791756	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791757	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791758	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791759	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG791760	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528808	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528809	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528810	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528811	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528812	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528813	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528814	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528815	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528816	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528817	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528818	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528819	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528820	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528821	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528822	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528823	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528824	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528825	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528826	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528827	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528828	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528829	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528830	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528838	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528839	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528840	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528841	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528842	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528843	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528844	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528845	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528846	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528847	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528848	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528849	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528850	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528851	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528807	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528831	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528832	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528833	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528834	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528835	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528836	
tmRNA-Website	Phyto_cinna_CBS270		sequence	HG528837	
tmRNA-Website	Phyto_citri_SCRP13		sequence	HG791690	
tmRNA-Website	Phyto_citri_SCRP13		sequence	HG528806	
tmRNA-Website	Phyto_citri_SCRP13		sequence	HG791689	
tmRNA-Website	Phyto_citro_IMI332		sequence	HG791965	
tmRNA-Website	Phyto_citro_IMI332		sequence	HG791966	
tmRNA-Website	Phyto_citro_IMI332		sequence	HG528944	
tmRNA-Website	Phyto_crypt_IMI045		sequence	HG528967	
tmRNA-Website	Phyto_crypt_IMI045		sequence	HG792012	
tmRNA-Website	Phyto_crypt_IMI045		sequence	HG792011	
tmRNA-Website	Phyto_drech_46724		sequence	HG791963	
tmRNA-Website	Phyto_drech_46724		sequence	HG528943	
tmRNA-Website	Phyto_drech_46724		sequence	HG791964	
tmRNA-Website	Phyto_eryth_SCRP24		sequence	HG792013	
tmRNA-Website	Phyto_eryth_SCRP24		sequence	HG792014	
tmRNA-Website	Phyto_eryth_SCRP24		sequence	HG528968	
tmRNA-Website	Phyto_europ_SCRP62		sequence	HG528855	
tmRNA-Website	Phyto_europ_SCRP62		sequence	HG791788	
tmRNA-Website	Phyto_europ_SCRP62		sequence	HG791787	
tmRNA-Website	Phyto_fraga_SCRP24		sequence	HG791785	
tmRNA-Website	Phyto_fraga_SCRP24		sequence	HG528854	
tmRNA-Website	Phyto_fraga_SCRP24		sequence	HG791786	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791953	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG528940	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG528939	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791933	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791934	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791935	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791936	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791937	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791938	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791939	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791940	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791941	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791942	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791943	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791944	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791945	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791946	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791947	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791948	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791949	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791950	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791951	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791952	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG528941	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791954	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791955	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791956	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791957	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791958	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791959	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG791960	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG528928	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG528929	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG528930	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG528931	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG528932	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG528933	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG528934	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG528935	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG528936	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG528937	
tmRNA-Website	Phyto_infes_WesVir		sequence	HG528938	
tmRNA-Website	Phyto_inund_IMI389		sequence	HG528862	
tmRNA-Website	Phyto_inund_IMI389		sequence	HG791802	
tmRNA-Website	Phyto_inund_IMI389		sequence	HG791801	
tmRNA-Website	Phyto_katsu_SCRP38		sequence	HG528853	
tmRNA-Website	Phyto_katsu_SCRP38		sequence	HG791784	
tmRNA-Website	Phyto_katsu_SCRP38		sequence	HG791783	
tmRNA-Website	Phyto_kerno_SCRP72		sequence	HG791822	
tmRNA-Website	Phyto_kerno_SCRP72		sequence	HG791823	
tmRNA-Website	Phyto_kerno_SCRP72		sequence	HG528874	
